PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
9243418001002,875,216,600,11,301
9243674001002,1479,116,17,2,463
9213532001002,424,120,281,2,3
9208732001002,884,9,338,2,151
9210524001002,1538,442,196,7,807
9210652001002,1076,238,275,3,927
9211996001002,1489,345,146,3,501
9213020001002,644,334,300,4,648
9213340001002,1321,216,240,3,3
9214556001002,1786,290,452,2,262
9215004001002,985,111,236,7,909
9215068001002,534,464,520,1,986
9215196001002,1487,330,520,6,209
9215388001002,1682,142,503,4,17
9217500001002,440,169,567,2,19
9219164001002,798,104,388,9,19
9219548001002,537,112,81,11,927
9220252001002,506,462,437,11,19
9220892001002,1511,216,568,6,771
9222300001002,1175,225,194,8,432
9222620001002,152,216,31,4,347
9226332001002,486,2,221,2,917
9226588001002,990,44,244,6,927
9226716001002,990,42,199,6,927
9228892001002,1730,137,461,0,17
9229916001002,910,180,75,9,986
9230108001002,1590,111,141,9,374
9231196001002,483,265,441,5,809
9233628001002,929,124,368,6,620
9234012001002,1567,271,328,10,619
9235548001002,634,325,270,6,19
9235804001002,499,48,367,6,415
9236252001002,542,148,221,1,45
9237532001002,350,216,260,6,3
9237660001002,1473,351,248,8,346
9237916001002,330,302,357,0,857
9238108001002,359,228,204,0,600
9238428001002,1639,216,205,0,326
9238492001002,106,124,357,0,700
9239452001002,92,10,272,8,898
9241308001002,1106,21,471,11,44
9241436001002,1522,312,615,1,988
9242652001002,1161,218,653,5,461
9244828001002,330,139,357,10,478
9245596001002,220,348,594,2,918
9245852001002,1666,104,49,2,908
9245980001002,369,210,83,8,239
9247196001002,175,132,554,6,552
9247516001002,252,218,207,4,966
9247900001002,307,218,117,5,352
9248540001002,741,16,314,4,171
9248860001002,247,193,357,9,539
9249308001002,747,21,536,11,174
9249372001002,175,100,329,3,712
9249948001002,1388,216,414,1,29
9251228001002,1760,41,513,8,237
9251932001002,330,332,619,2,666
9253788001002,844,36,161,6,205
9256732001002,1702,237,550,3,917
9256156001002,10,140,461,10,867
9258396001002,1768,286,218,9,164
9258780001002,877,178,586,10,19
9258268001002,209,216,341,5,966
9261980001002,1399,99,127,10,19
9262748001002,489,21,355,8,279
9263836001002,73,216,202,10,862
9264028001002,1663,241,158,5,464
9264092001002,592,378,116,10,428
9264156001002,1329,216,528,6,535
9264732001002,1020,98,576,8,986
9270748001002,942,49,220,3,705
9270428001002,442,225,298,9,338
9270684001002,291,329,543,6,607
9272732001002,240,279,95,4,20
9273692001002,1736,153,448,2,696
9274140001002,470,457,300,7,893
9274780001002,811,267,300,10,896
9274844001002,1745,40,654,2,261
9275292001002,1817,282,654,3,917
9275612001002,938,197,536,6,25
9275996001002,1007,244,205,5,25
9276188001002,692,360,127,2,3
9277084001002,163,216,218,3,314
9279708001002,670,37,222,2,75
9280668001002,1705,335,180,10,492
9282268001002,138,155,482,5,929
9211533001002,1759,36,253,1,44
9236877001002,520,5,66,9,158
9207501001002,287,228,275,9,44
9208973001002,988,302,75,10,151
9211277001002,100,442,536,10,19
9211981001002,135,218,426,0,191
9213453001002,661,216,125,4,935
9213965001002,502,216,508,0,80
9214605001002,131,152,542,2,486
9215053001002,691,387,520,3,699
9216205001002,1152,187,300,1,626
9219533001002,881,276,300,7,205
9222669001002,1738,179,644,0,317
9224845001002,1140,312,520,6,105
9225997001002,1500,483,482,1,371
9226381001002,1182,360,123,10,194
9226701001002,990,184,482,0,927
9226829001002,990,333,482,5,927
9226893001002,520,393,629,2,506
9227021001002,1182,432,287,6,19
9227725001002,1248,335,141,10,486
9229261001002,1798,378,542,4,69
9231373001002,1791,98,114,5,205
9232013001002,362,263,357,4,123
9232781001002,520,78,157,3,158
9233485001002,520,462,514,8,158
9234381001002,1698,79,328,9,956
9235853001002,542,127,193,10,45
9238157001002,58,116,20,2,749
9238221001002,1069,443,84,2,749
9238285001002,74,491,108,2,749
9238413001002,298,415,357,8,3
9238477001002,875,416,529,8,447
9238605001002,1125,177,357,3,447
9239437001002,286,357,314,11,201
9239565001002,325,216,38,10,77
9239629001002,11,149,213,2,201
9240205001002,216,111,500,2,385
9240525001002,1692,218,440,6,900
9241357001002,634,67,306,7,19
9243917001002,1322,185,357,3,483
9244237001002,305,216,486,5,873
9244621001002,1473,216,412,4,510
9244877001002,1069,417,357,5,900
9245389001002,1125,281,357,4,5
9245645001002,58,91,112,8,899
9245709001002,1639,216,237,3,123
9246093001002,323,216,52,6,367
9246157001002,1792,299,131,2,749
9246541001002,318,216,391,10,60
9246669001002,171,438,357,9,999
9247949001002,1473,218,191,4,966
9248845001002,266,185,406,9,996
9249101001002,317,6,106,8,461
9248973001002,307,379,357,6,847
9250317001002,11,418,438,1,29
9250573001002,313,226,494,9,344
9252301001002,1479,150,365,2,80
9252109001002,111,216,377,7,299
9252749001002,1069,216,155,11,803
9252813001002,327,216,183,9,80
9256525001002,56,216,87,4,201
9256781001002,1469,154,243,3,138
9257613001002,74,216,133,10,246
9257165001002,127,71,138,2,986
9257997001002,201,145,357,0,299
9258061001002,174,198,559,1,352
9259021001002,1502,171,435,2,893
9261837001002,1278,218,417,0,436
9261901001002,477,33,272,3,539
9263565001002,409,153,402,5,25
9263885001002,1569,216,355,4,908
9264077001002,592,221,307,6,428
9265421001002,989,343,116,1,19
9266509001002,593,145,433,4,501
9267725001002,1564,439,300,10,24
9267085001002,680,15,300,4,576
9272589001002,240,280,191,4,20
9274189001002,954,216,546,5,418
9275085001002,432,494,308,9,410
9275213001002,596,230,545,7,512
9275597001002,139,240,578,0,964
9275981001002,1759,416,640,8,917
9276365001002,1076,333,553,2,927
9276429001002,1232,439,413,4,961
9276621001002,600,216,431,11,347
9278669001002,433,32,483,4,943
9279309001002,942,4,221,7,705
9279565001002,1182,73,571,8,19
9280525001002,1166,4,136,10,847
9280013001002,1049,476,18,6,170
9282573001002,173,236,37,1,1004
9283149001002,548,430,499,7,398
9243533001002,193,399,168,10,610
9243597001002,360,2,395,11,424
9243661001002,174,32,357,0,966
9207597001002,1593,178,615,9,451
9208109001002,897,206,300,10,62
9208493001002,1304,219,251,5,151
9208685001002,884,98,483,9,151
9243053001002,36,319,576,4,122
9211053001002,1681,237,536,9,262
9211437001002,1665,491,174,3,926
9213357001002,99,317,71,11,3
9213549001002,501,223,369,6,7
9213677001002,1050,431,419,4,925
9213741001002,600,362,419,5,253
9215469001002,1222,70,507,2,464
9215853001002,167,140,14,1,986
9216493001002,1152,233,98,0,247
9216621001002,600,438,108,8,971
9216749001002,468,74,80,2,308
9217133001002,568,386,448,2,496
9219821001002,1533,382,22,6,497
9220717001002,643,242,638,5,164
9220845001002,854,358,97,2,486
9220973001002,854,55,546,4,486
9221357001002,932,216,603,3,496
9222253001002,1729,242,126,7,371
9222509001002,1100,227,316,2,615
9222637001002,1347,85,71,9,348
9222893001002,54,203,375,6,471
9223917001002,472,14,90,9,44
9225261001002,1140,429,337,2,105
9225709001002,147,102,650,9,80
9226797001002,1206,190,221,0,86
9226989001002,681,168,482,3,849
9227373001002,1182,376,304,4,19
9228909001002,23,333,350,3,86
9230061001002,1590,424,640,8,374
9231853001002,317,303,571,11,123
9232045001002,875,401,357,4,347
9232365001002,290,366,520,11,60
9232877001002,520,492,21,10,158
9233837001002,520,233,462,5,338
9234285001002,1106,276,264,5,44
9234861001002,520,84,54,3,158
9236013001002,834,303,630,6,584
9236141001002,581,129,430,9,24
9236909001002,466,137,349,1,869
9237293001002,1521,107,171,9,248
9237805001002,305,11,357,4,3
9238637001002,1340,4,328,7,4
9239917001002,359,188,357,10,377
9244077001002,312,216,392,0,354
9244461001002,317,69,330,8,794
9245485001002,1037,216,295,9,437
9247405001002,49,218,524,4,124
9248365001002,1379,287,271,11,899
9249645001002,282,112,314,10,398
9250093001002,35,449,160,1,800
9252141001002,1433,476,620,2,233
9253997001002,222,463,64,10,80
9256877001002,71,107,175,2,979
9255981001002,1082,137,508,3,319
9256685001002,580,306,440,2,102
9257389001002,703,129,260,9,627
9258733001002,1709,343,151,5,80
9258605001002,1417,259,186,7,486
9261613001002,703,319,68,8,94
9261677001002,10,45,184,5,63
9262765001002,1411,247,643,9,619
9263405001002,617,420,333,0,209
9264237001002,578,216,370,5,424
9264365001002,1704,303,266,2,5
9265453001002,918,89,583,7,108
9266285001002,1234,126,431,4,19
9269805001002,537,245,538,2,927
9274925001002,1745,463,594,2,233
9276333001002,1076,465,537,11,927
9278637001002,23,163,543,7,86
9278701001002,131,76,603,8,486
9279405001002,1182,339,373,4,19
9282733001002,1208,106,237,3,168
9283117001002,927,458,432,9,398
9243565001002,193,315,177,3,610
9207767001002,659,60,366,8,158
9209751001002,984,369,383,8,151
9214679001002,1554,210,520,7,611
9256791001002,1469,0,533,3,138
9208087001002,918,256,507,3,45
9210071001002,966,337,273,1,41
9212631001002,1457,52,488,5,44
9214295001002,1199,232,479,2,782
9214551001002,1185,131,520,4,548
9221015001002,854,328,1,2,486
9225239001002,1443,445,612,6,497
9225943001002,614,159,500,6,811
9226007001002,1202,277,656,2,428
9226391001002,1422,438,53,6,25
9228439001002,836,433,542,10,817
9230615001002,384,46,536,10,150
9232087001002,1670,223,151,0,723
9232663001002,476,256,315,7,961
9232791001002,89,236,509,1,986
9233175001002,387,433,221,1,867
9233239001002,878,419,78,10,19
9233303001002,427,468,480,8,917
9233623001002,929,379,482,1,620
9233687001002,565,341,208,6,917
9235415001002,942,294,391,6,705
9235799001002,1182,180,155,8,19
9238167001002,1473,416,357,0,771
9238295001002,319,216,260,6,749
9242839001002,89,247,35,10,986
9244695001002,1792,216,431,11,478
9244823001002,216,242,58,3,478
9244887001002,1543,139,357,7,743
9245143001002,1719,216,575,9,899
9245847001002,307,375,357,3,908
9246103001002,104,276,70,2,749
9246679001002,1006,290,218,0,543
9247127001002,247,391,401,2,539
9247447001002,1479,218,335,10,966
9248151001002,216,429,57,7,61
9248535001002,741,337,395,11,171
9250071001002,220,216,4,4,664
9250455001002,316,344,96,2,991
9251223001002,1385,216,495,7,567
9251479001002,1551,324,437,8,448
9252759001002,1433,102,374,2,199
9255191001002,1502,188,263,6,893
9255767001002,337,44,357,0,966
9256535001002,602,132,466,2,857
9262615001002,1592,188,100,4,689
9267543001002,919,99,300,1,687
9267223001002,470,127,555,9,893
9267927001002,853,140,18,8,878
9269015001002,1234,250,555,2,19
9270679001002,711,262,224,9,41
9271831001002,977,195,184,1,107
9274135001002,554,216,129,4,544
9274263001002,1046,93,472,2,471
9274903001002,1480,48,420,2,235
9275991001002,1007,475,657,8,25
9276247001002,1191,403,229,2,7
9276311001002,1076,264,537,11,927
9277143001002,502,387,453,2,199
9277463001002,1489,179,329,0,501
9277783001002,1507,489,613,5,853
9278295001002,1695,384,655,3,572
9280791001002,284,54,357,7,847
9281367001002,593,292,409,6,501
9243735001002,1512,253,446,2,4
9207122001002,1012,323,520,10,44
9214610001002,131,452,370,2,486
9207442001002,947,188,58,10,926
9207250001002,1065,38,360,5,105
9209938001002,517,394,331,2,106
9210002001002,6,160,455,10,41
9213330001002,41,216,610,0,857
9213458001002,629,300,300,1,961
9213778001002,440,319,204,5,19
9213970001002,41,309,375,5,80
9214482001002,131,16,85,8,486
9215058001002,691,346,263,8,699
9215890001002,781,64,220,8,14
9219282001002,711,433,224,11,41
9219986001002,563,185,64,2,277
9220434001002,1341,159,246,2,261
9220690001002,1238,284,329,2,303
9221010001002,854,123,546,4,486
9221138001002,1511,216,120,11,235
9221266001002,974,173,531,8,29
9226258001002,53,228,536,11,627
9226834001002,990,140,86,1,927
9226898001002,520,175,433,2,158
9229522001002,911,4,512,3,41
9229906001002,1590,416,268,0,236
9229970001002,1203,468,640,7,501
9230162001002,1461,111,142,10,17
9231186001002,1409,4,559,5,153
9231506001002,389,411,228,11,158
9232658001002,476,18,482,0,961
9232914001002,520,259,101,7,158
9233298001002,749,240,390,9,398
9233682001002,565,319,37,6,917
9234066001002,24,216,208,3,952
9235346001002,1182,251,457,6,194
9235410001002,634,128,354,8,19
9235794001002,990,371,572,9,927
9236434001002,1057,106,72,1,113
9237010001002,496,121,240,8,24
9237970001002,333,160,442,7,993
9238418001002,340,216,213,6,952
9238546001002,24,456,328,4,749
9239634001002,1473,216,378,9,518
9239698001002,1134,67,232,2,303
9240018001002,1433,342,361,1,282
9241362001002,634,61,632,11,19
9241554001002,476,254,482,0,961
9243922001002,981,17,357,11,216
9244114001002,1551,216,500,3,872
9244626001002,1753,216,653,6,557
9244818001002,361,170,253,8,801
9245330001002,1792,203,357,9,116
9245394001002,1473,428,528,2,341
9245458001002,366,145,509,2,437
9245714001002,1379,137,619,8,899
9245778001002,300,216,438,5,899
9246098001002,1339,216,651,5,405
9246482001002,875,216,616,10,80
9247186001002,247,445,303,10,764
9248018001002,111,355,357,0,516
9250386001002,1479,479,364,8,448
9250770001002,317,177,357,7,235
9251346001002,1479,127,487,8,664
9252050001002,340,419,187,2,199
9252818001002,307,216,334,9,80
9252306001002,49,401,584,4,80
9252754001002,104,461,393,1,803
9253330001002,528,308,627,2,969
9256146001002,22,175,321,5,17
9256402001002,960,46,44,2,298
9257042001002,735,216,197,4,410
9257618001002,968,216,60,1,246
9258578001002,1417,445,218,1,486
9259026001002,1462,48,566,8,811
9262226001002,1053,453,446,2,398
9262866001002,776,191,418,5,25
9263122001002,1383,424,391,9,486
9264594001002,1591,248,91,0,840
9264658001002,1144,480,350,5,618
9265298001002,1338,216,294,6,29
9266514001002,438,457,117,4,119
9266962001002,523,213,405,2,283
9268114001002,923,293,300,5,137
9269458001002,442,445,74,8,678
9274194001002,594,216,92,5,198
9274322001002,1047,216,545,4,216
9274386001002,939,216,191,10,29
9275986001002,1007,449,153,5,25
9276242001002,1498,441,583,7,210
9276434001002,1076,446,537,4,927
9276818001002,1231,356,98,2,328
9277202001002,69,397,261,2,60
9278098001002,785,325,542,1,147
9280018001002,942,328,208,4,705
9282002001002,489,445,135,7,19
9283026001002,749,405,564,4,398
9243346001002,307,279,296,2,261
9211685001002,643,369,25,2,164
9215077001002,691,14,236,3,164
9209061001002,433,58,76,11,943
9212325001002,658,101,400,10,596
9213221001002,520,309,482,0,417
9213413001002,629,415,521,3,961
9213605001002,1347,248,392,2,3
9214885001002,131,466,376,11,486
9215589001002,1786,233,241,10,678
9220773001002,643,247,651,1,164
9221605001002,1503,81,566,3,619
9222629001002,1641,319,214,8,282
9223269001002,1132,456,111,2,579
9223461001002,1536,40,633,5,94
9227429001002,667,491,161,6,154
9231973001002,1092,157,434,8,627
9232485001002,350,216,374,0,410
9232997001002,878,485,21,10,19
9233253001002,1561,377,26,7,37
9233317001002,427,238,532,7,917
9233765001002,614,150,454,2,811
9237413001002,1102,325,476,8,284
9237477001002,1389,277,160,1,3
9238437001002,361,216,180,5,3
9238885001002,97,443,614,2,522
9239205001002,1479,216,285,5,630
9239269001002,317,182,357,1,472
9244005001002,1621,283,393,5,448
9244197001002,306,366,357,2,246
9244645001002,1433,431,57,8,557
9246309001002,1551,216,247,9,854
9247845001002,266,453,395,0,602
9248933001002,307,406,357,7,461
9249061001002,1800,278,371,3,539
9251749001002,1693,462,15,8,253
9252069001002,303,216,554,6,496
9252709001002,317,61,470,2,233
9252837001002,1381,239,314,11,253
9257381001002,703,354,127,8,627
9262117001002,1655,75,525,2,86
9262437001002,1399,118,135,8,19
9265189001002,1399,140,84,1,19
9266469001002,431,22,88,9,588
9268069001002,671,101,558,10,690
9268517001002,293,8,38,3,59
9268837001002,1014,241,116,0,966
9269349001002,470,140,274,0,893
9269413001002,978,228,74,7,627
9270373001002,637,255,566,3,70
9272165001002,322,226,511,5,136
9274149001002,677,116,117,2,610
9275557001002,1498,248,563,2,544
9276133001002,692,63,63,10,771
9276453001002,513,444,570,4,40
9277477001002,1489,293,141,4,501
9282085001002,442,493,300,9,53
9282853001002,1507,292,17,0,853
9283109001002,749,441,527,2,398
9211535001002,1759,21,468,1,44
9225359001002,691,188,327,9,699
9208207001002,204,377,217,0,28
9208527001002,447,293,618,5,106
9213071001002,1383,234,317,9,486
9213391001002,1199,315,625,2,782
9214799001002,490,51,520,3,141
9215247001002,1786,244,535,2,506
9215759001002,45,270,416,2,952
9215887001002,440,107,486,2,19
9216207001002,1152,240,576,9,626
9216911001002,1234,12,519,0,19
9218639001002,921,36,126,8,687
9219983001002,113,417,542,7,17
9220303001002,563,264,480,2,80
9220431001002,1341,437,306,2,303
9220559001002,520,357,482,9,852
9220623001002,1101,81,260,2,394
9222607001002,653,88,109,2,952
9222799001002,1507,168,276,11,853
9222863001002,424,412,644,4,952
9226255001002,53,18,221,3,627
9227023001002,681,388,651,6,849
9227279001002,873,25,221,0,628
9228175001002,131,313,80,8,486
9230031001002,1590,10,640,9,374
9232335001002,361,216,91,5,314
9233039001002,1478,216,428,6,469
9233167001002,873,154,163,0,500
9233743001002,1598,406,134,7,370
9234191001002,24,216,263,11,456
9234959001002,520,471,103,6,158
9235599001002,866,121,388,11,68
9235791001002,990,420,482,9,927
9236687001002,634,249,141,6,19
9237007001002,496,80,523,5,24
9237199001002,1229,89,68,11,954
9238159001002,1639,129,357,8,749
9238287001002,1385,216,570,1,367
9238671001002,566,216,374,3,908
9240015001002,1479,216,19,3,255
9241359001002,634,489,410,6,19
9243983001002,347,450,293,2,979
9244175001002,286,216,130,10,873
9244303001002,317,216,511,1,796
9244623001002,317,216,428,4,557
9244687001002,317,216,33,8,862
9245903001002,339,400,510,8,15
9246031001002,1052,484,561,8,299
9246735001002,747,28,372,10,174
9247119001002,323,272,265,8,516
9247631001002,298,278,30,2,874
9247759001002,236,189,497,3,668
9248015001002,1639,218,653,7,516
9250575001002,313,231,61,11,344
9250383001002,1018,244,631,2,303
9251407001002,332,216,569,10,679
9251023001002,309,333,89,2,666
9251663001002,1420,216,398,3,966
9251919001002,1389,79,357,6,682
9252623001002,182,192,97,8,977
9255503001002,1468,36,443,9,26
9257295001002,560,400,354,1,610
9258447001002,1502,465,510,2,893
9260751001002,1448,62,116,11,529
9260687001002,464,146,188,3,96
9264591001002,523,248,186,2,303
9264271001002,578,429,16,4,261
9265231001002,1399,213,197,2,19
9267983001002,918,128,572,1,45
9268815001002,468,287,300,0,733
9269839001002,610,22,617,4,120
9269903001002,896,240,380,9,833
9270095001002,537,422,300,11,927
9273103001002,576,138,621,6,20
9273935001002,569,191,39,10,696
9273999001002,270,286,558,7,37
9274383001002,939,216,510,11,7
9274639001002,763,216,446,4,357
9274767001002,554,10,311,10,456
9275279001002,394,82,388,2,105
9275343001002,692,33,167,2,210
9275471001002,692,216,186,1,29
9275599001002,41,216,43,4,765
9276943001002,27,216,473,1,7
9277071001002,99,216,5,9,73
9279695001002,1049,67,482,1,170
9243727001002,335,109,314,11,426
9262848001002,1591,95,618,8,840
9262912001002,1054,57,226,8,343
9264576001002,1591,222,116,10,840
9264384001002,578,387,243,9,979
9264960001002,380,143,501,9,961
9265152001002,1411,227,314,0,619
9268992001002,978,217,300,6,555
9271232001002,609,398,300,10,107
9272448001002,349,291,276,0,28
9272832001002,1733,13,482,2,325
9274176001002,1530,216,371,7,544
9274368001002,554,216,427,1,128
9275584001002,139,64,47,5,964
9275776001002,639,216,371,11,979
9276480001002,1681,132,536,2,387
9276736001002,948,253,246,6,610
9277248001002,933,74,377,8,282
9278336001002,128,57,553,4,136
9278400001002,1100,311,492,1,615
9279488001002,1057,209,482,9,809
9281280001002,511,106,139,6,63
9243520001002,193,429,559,8,610
9210624001002,1076,301,162,8,927
9247104001002,171,198,508,3,999
9272384001002,364,276,357,10,28
9207424001002,821,257,437,1,26
9208128001002,894,342,300,0,240
9208448001002,379,415,230,10,497
9208576001002,756,329,537,9,151
9209984001002,611,6,520,2,543
9213248001002,606,260,2,8,453
9213440001002,1003,233,233,3,986
9213504001002,1332,186,369,8,29
9213760001002,1386,216,326,1,261
9213824001002,588,84,641,2,496
9214912001002,1713,138,44,2,432
9215680001002,1334,215,135,2,966
9216256001002,640,354,288,10,303
9216512001002,1152,231,414,4,247
9220352001002,831,416,543,2,597
9221120001002,922,216,320,7,771
9222784001002,27,244,644,9,535
9224064001002,1384,186,208,1,497
9225088001002,128,442,434,5,136
9225344001002,518,123,637,0,103
9226368001002,1182,329,283,11,194
9226496001002,929,261,482,7,768
9226560001002,387,379,378,3,917
9226816001002,990,492,257,11,927
9228096001002,1713,119,522,6,432
9229120001002,694,103,456,5,161
9230528001002,910,174,468,7,986
9230848001002,1683,356,465,0,26
9232320001002,337,216,214,9,73
9233600001002,1376,320,418,2,464
9233792001002,614,160,559,9,811
9235136001002,1182,154,322,6,19
9236416001002,512,223,615,5,658
9237504001002,317,405,612,2,3
9237696001002,1692,216,258,11,1005
9238528001002,106,468,357,4,340
9239680001002,1639,22,160,10,666
9244224001002,1782,417,357,1,11
9244288001002,330,37,132,2,863
9245376001002,1379,350,271,9,341
9245568001002,1479,216,222,0,313
9245824001002,1593,216,554,3,756
9246400001002,258,447,554,1,619
9247616001002,176,139,395,4,149
9248192001002,266,445,284,6,1007
9248448001002,1819,239,401,7,790
9248768001002,247,445,519,0,539
9249088001002,175,366,13,10,482
9250304001002,1619,216,236,6,991
9250368001002,111,365,357,10,516
9250496001002,318,363,200,8,253
9250624001002,350,226,357,11,237
9251264001002,174,216,47,7,80
9251968001002,327,216,507,3,966
9253632001002,1053,174,345,0,398
9254016001002,176,139,247,6,938
9254528001002,1163,21,257,0,44
9257792001002,203,227,366,7,80
9258944001002,85,44,125,8,986
9270153001002,442,171,397,8,417
9209417001002,260,112,247,8,106
9215049001002,691,227,132,7,699
9208201001002,394,49,556,5,105
9210569001002,1538,407,196,7,807
9210825001002,1000,70,124,2,47
9211337001002,1679,262,477,9,334
9211785001002,1072,494,155,0,596
9212425001002,601,53,56,2,563
9213321001002,1325,204,375,6,85
9213449001002,54,464,510,8,935
9213897001002,1542,120,157,2,19
9214345001002,1347,405,617,11,800
9220681001002,974,216,204,9,303
9221449001002,1781,235,530,7,418
9225033001002,1443,445,545,2,497
9226121001002,929,384,482,5,768
9226377001002,383,385,22,4,40
9227081001002,520,98,498,2,80
9227657001002,791,197,523,3,157
9227721001002,1248,326,141,4,486
9227977001002,1434,140,574,10,867
9229513001002,912,242,334,3,687
9229961001002,1590,147,642,9,374
9230345001002,1057,72,482,4,113
9230537001002,1182,80,482,8,194
9230601001002,466,175,337,11,624
9232009001002,350,118,398,8,123
9232777001002,1776,217,23,8,366
9234313001002,1522,331,200,5,988
9235273001002,1182,252,482,0,19
9236105001002,660,295,482,0,44
9237257001002,1070,442,482,9,636
9237705001002,306,363,436,2,1005
9237833001002,1377,216,522,6,516
9237897001002,303,216,560,1,496
9238793001002,872,208,357,3,352
9238857001002,1339,216,559,1,757
9239433001002,174,278,559,4,201
9239689001002,1404,257,507,2,60
9241609001002,1182,182,469,7,19
9242889001002,476,6,482,11,961
9244233001002,350,216,316,0,873
9245321001002,1479,216,221,5,134
9245769001002,1692,17,357,7,899
9246665001002,171,414,589,8,999
9247241001002,288,385,194,2,71
9247305001002,983,41,357,9,847
9247497001002,35,396,152,8,359
9247945001002,327,438,314,2,359
9248393001002,94,455,357,3,942
9248649001002,1085,24,102,9,520
9248905001002,220,315,186,2,889
9250441001002,968,216,428,6,664
9251913001002,1473,167,152,8,253
9252617001002,182,434,300,4,977
9252745001002,1666,216,176,10,233
9256201001002,10,79,273,4,25
9256585001002,607,11,600,4,255
9256521001002,1604,325,600,7,216
9257929001002,734,247,187,8,371
9258121001002,85,99,501,8,986
9258313001002,216,16,57,9,979
9261577001002,1014,218,520,9,416
9263881001002,1008,262,16,7,908
9263561001002,915,409,496,5,508
9264649001002,494,139,287,1,25
9264585001002,958,104,116,0,247
9264969001002,659,140,365,9,158
9267401001002,385,121,452,4,68
9269513001002,1610,124,116,6,689
9270729001002,1182,49,628,3,19
9270793001002,148,358,526,8,607
9271945001002,633,129,181,2,696
9274441001002,432,3,98,2,352
9274697001002,432,249,147,2,857
9274889001002,1745,463,385,2,7
9275529001002,1076,466,537,0,927
9276105001002,1603,247,261,1,689
9276425001002,100,415,577,2,19
9277065001002,620,216,307,9,261
9277129001002,54,261,375,6,757
9279561001002,1182,257,482,8,19
9280265001002,599,89,18,7,954
9280009001002,634,63,462,4,19
9283145001002,548,270,300,0,398
9243721001002,209,216,449,1,198
9208093001002,464,273,218,3,926
9211869001002,93,116,154,2,501
9226845001002,929,471,482,4,768
9211549001002,1759,60,371,5,26
9213149001002,276,262,645,0,689
9214557001002,1786,248,234,0,262
9214813001002,490,314,520,1,141
9215325001002,1786,403,520,0,247
9215581001002,416,383,6,11,851
9217757001002,1176,20,456,2,853
9218013001002,795,137,549,4,412
9218141001002,442,379,58,2,158
9220253001002,506,146,543,6,19
9220893001002,1238,240,377,7,771
9221085001002,1781,46,283,2,771
9222557001002,1515,205,369,5,1
9222749001002,502,396,320,8,367
9225821001002,53,273,353,6,548
9226269001002,458,9,415,6,917
9226333001002,486,141,199,10,867
9226589001002,990,139,482,8,927
9226781001002,990,239,122,10,927
9227421001002,1057,142,622,7,113
9231645001002,220,212,160,10,948
9232413001002,1619,167,357,5,123
9232477001002,348,193,90,2,303
9232797001002,1340,290,279,2,862
9233117001002,1698,81,328,9,956
9233309001002,427,142,428,4,917
9233565001002,1376,395,175,10,464
9235037001002,1182,127,332,11,194
9235869001002,520,296,249,6,158
9236061001002,80,435,369,2,691
9236253001002,542,97,10,2,45
9236445001002,1269,270,482,5,108
9236957001002,1182,77,561,11,19
9237469001002,1018,216,214,3,952
9238621001002,89,170,394,8,986
9239965001002,1479,58,357,10,282
9240093001002,1040,309,424,8,282
9240733001002,215,445,576,6,497
9244189001002,108,82,361,7,873
9246109001002,303,18,357,9,749
9246301001002,50,249,309,2,798
9249437001002,1698,175,328,2,956
9250205001002,340,87,357,4,659
9251229001002,330,216,635,5,3
9251293001002,1018,216,83,5,872
9251997001002,35,281,357,4,198
9252189001002,1670,143,48,8,141
9252061001002,209,392,357,6,666
9261277001002,425,41,9,2,498
9261981001002,1399,74,175,8,19
9262365001002,489,415,135,11,19
9263005001002,10,3,75,5,867
9263837001002,1114,222,448,1,138
9263517001002,1014,216,290,11,911
9264029001002,1663,242,382,9,464
9269469001002,442,42,300,9,985
9269405001002,978,231,188,0,627
9270749001002,520,49,31,10,158
9270429001002,442,93,174,8,338
9274077001002,222,38,417,1,988
9274781001002,811,382,246,1,896
9276317001002,1076,244,527,7,927
9277597001002,93,442,26,4,501
9277725001002,1489,295,387,3,501
9277789001002,1507,308,50,6,853
9279261001002,142,343,195,2,686
9214919001002,1713,248,520,1,432
9245319001002,1327,216,26,4,5
9207815001002,757,188,322,9,444
9208263001002,1759,247,540,10,997
9211911001002,1072,100,137,8,596
9213383001002,1003,233,624,6,986
9214087001002,1199,300,520,3,782
9215047001002,691,109,550,8,699
9215431001002,1723,308,520,3,343
9215495001002,1222,89,520,0,464
9215879001002,45,216,350,7,925
9216199001002,896,228,57,9,506
9216327001002,1628,300,546,9,62
9216775001002,1393,121,357,7,954
9220743001002,1406,144,6,2,261
9222407001002,1174,429,235,10,474
9222535001002,1493,125,55,8,239
9224135001002,1384,470,577,2,497
9224583001002,27,218,242,9,351
9225031001002,128,148,131,10,136
9226567001002,387,492,48,3,917
9226759001002,990,247,94,7,927
9227015001002,520,3,370,6,158
9227271001002,873,286,221,7,628
9227399001002,990,391,217,2,927
9227463001002,36,31,482,2,95
9228295001002,1504,240,63,9,947
9228743001002,1542,217,520,9,19
9230599001002,1182,108,26,11,19
9232455001002,111,216,480,1,900
9232967001002,1478,419,328,7,522
9233863001002,519,180,482,10,917
9234055001002,777,307,532,7,25
9235271001002,1182,91,401,0,19
9236423001002,417,435,482,0,623
9236935001002,383,126,221,5,750
9236999001002,1188,106,611,4,809
