PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
9238555001001,43,83,35,2,874
9239963001001,1666,216,527,8,282
9240091001001,174,119,395,8,282
9240283001001,192,227,99,3,138
9240859001001,120,16,274,0,211
9240923001001,247,445,362,10,149
9241435001001,1522,24,615,4,988
9241627001001,866,121,348,3,68
9244251001001,317,216,357,5,952
9244379001001,323,193,319,8,61
9244507001001,264,231,151,2,619
9244635001001,875,260,357,8,510
9244763001001,312,216,357,0,329
9245211001001,312,459,357,2,907
9245467001001,1479,216,357,3,437
9245659001001,1479,97,160,8,348
9245787001001,968,216,357,10,472
9245979001001,317,216,182,2,85
9246107001001,286,216,314,4,405
9247771001001,1784,32,346,0,171
9247899001001,319,218,112,8,461
9248475001001,307,218,571,8,664
9248539001001,741,21,395,7,171
9249435001001,1698,299,42,5,956
9250011001001,1069,216,357,4,124
9250715001001,1479,216,581,8,516
9250779001001,323,216,321,10,235
9250971001001,1692,352,357,8,309
9251099001001,334,216,155,8,935
9251163001001,355,216,81,8,77
9251675001001,317,216,592,2,80
9251227001001,174,216,25,2,60
9251419001001,1761,216,395,6,935
9251803001001,334,216,188,10,749
9252827001001,875,216,592,2,323
9252187001001,1551,205,357,8,253
9252635001001,761,231,434,8,606
9256667001001,945,216,276,7,235
9256795001001,1469,228,171,3,138
9256347001001,669,216,359,3,255
9258267001001,268,140,17,5,104
9258587001001,1417,143,447,8,486
9259483001001,1093,281,528,8,25
9259995001001,1652,136,116,11,909
9261019001001,1378,306,426,3,497
9263451001001,523,286,434,2,692
9263899001001,1008,216,567,2,80
9262939001001,380,143,354,0,961
9263771001001,105,216,116,6,749
9264091001001,83,216,243,1,456
9264795001001,1399,492,135,7,19
9264347001001,1569,216,244,10,233
9264731001001,1020,143,290,8,986
9266203001001,989,115,116,1,19
9266843001001,943,319,159,2,152
9269467001001,442,227,589,8,985
9269659001001,168,181,116,2,371
9269275001001,610,178,49,3,120
9270043001001,468,288,143,3,19
9270171001001,896,227,569,8,986
9270747001001,1521,49,482,4,248
9270427001001,442,452,300,8,338
9271515001001,868,201,602,5,263
9272347001001,349,328,424,0,28
9273691001001,1736,215,520,1,696
9274331001001,939,28,308,2,233
9274459001001,556,216,396,2,496
9274779001001,980,52,308,2,913
9274907001001,1480,469,468,2,233
9275035001001,432,315,311,2,456
9275291001001,115,216,295,2,303
9276187001001,1498,216,583,10,857
9276251001001,26,139,304,3,25
9276315001001,1076,236,553,3,927
9277403001001,1538,305,196,4,807
9278683001001,762,429,482,8,922
9282267001001,138,198,545,6,929
9283099001001,927,457,482,4,398
9282971001001,1208,101,37,9,168
9243675001001,1327,216,263,8,925
9208937001001,988,433,564,2,151
9256617001001,580,216,425,6,3
9207209001001,394,113,224,5,105
9210025001001,454,380,223,2,963
9211497001001,1813,445,230,7,18
9213481001001,620,216,454,2,80
9214057001001,699,38,369,8,299
9214185001001,1507,489,413,8,853
9215017001001,985,489,106,2,909
9215785001001,167,231,183,2,986
9216745001001,649,86,300,4,928
9218089001001,293,99,65,2,624
9220073001001,618,418,542,4,610
9220777001001,643,322,546,2,164
9222249001001,1729,152,512,4,371
9222761001001,1493,216,44,8,461
9223721001001,389,451,82,2,158
9225385001001,1542,100,520,8,19
9226153001001,1225,143,221,4,593
9226409001001,942,407,218,6,705
9226793001001,562,223,42,2,432
9227113001001,562,438,482,2,432
9232041001001,738,63,83,2,610
9233321001001,749,238,21,4,398
9233385001001,520,192,482,2,306
9233449001001,873,223,221,9,391
9234025001001,1567,401,328,8,619
9235177001001,520,426,482,4,158
9235497001001,506,105,543,10,19
9237673001001,864,141,357,2,102
9237801001001,981,167,357,2,3
9238633001001,1479,216,316,8,659
9239593001001,228,118,160,8,80
9240361001001,219,222,423,1,138
9244649001001,334,216,101,2,862
9244969001001,1125,216,169,2,743
9245289001001,317,258,357,8,167
9245865001001,769,216,72,8,872
9245929001001,340,216,357,7,5
9246441001001,1389,216,160,6,367
9247401001001,176,445,395,7,892
9247593001001,309,323,160,8,290
9247657001001,1085,10,174,8,520
9248745001001,1792,218,160,0,61
9248361001001,174,218,357,4,899
9249257001001,245,24,357,10,41
9250409001001,1693,216,567,8,448
9250473001001,323,216,319,4,340
9251049001001,1433,216,357,0,760
9252841001001,1052,216,564,7,233
9252265001001,1699,143,30,0,986
9252457001001,317,1,357,8,253
9252521001001,298,216,357,6,253
9256489001001,56,216,600,5,478
9256745001001,1625,216,122,2,29
9258601001001,1417,244,218,9,486
9258985001001,1462,103,218,8,811
9259369001001,1532,223,202,4,371
9262377001001,1399,128,135,8,19
9264681001001,419,148,116,8,289
9267177001001,374,274,174,3,119
9267817001001,842,137,300,7,156
9269673001001,442,179,300,4,311
9270825001001,582,49,50,9,607
9274217001001,674,216,308,8,7
9275241001001,1334,134,523,2,544
9277097001001,424,348,644,8,854
9277289001001,809,464,482,6,540
9279465001001,852,44,482,2,825
9281705001001,1591,88,116,8,840
9281193001001,703,248,260,5,316
9282601001001,1826,106,93,0,234
9243881001001,252,216,357,10,253
9280405001001,257,178,160,10,97
9207317001001,1140,253,520,5,319
9208917001001,749,423,498,2,398
9209045001001,884,284,482,3,151
9210581001001,1570,17,646,2,807
9212821001001,970,293,200,2,670
9213141001001,1670,234,357,1,141
9213461001001,152,64,146,2,679
9213781001001,424,216,644,6,233
9213973001001,502,227,478,2,682
9214037001001,554,216,308,3,7
9214165001001,1003,231,345,11,986
9214485001001,131,429,340,8,486
9215061001001,691,244,350,8,699
9215381001001,462,426,520,11,157
9216405001001,144,491,546,8,19
9216597001001,41,218,496,2,436
9217685001001,640,329,523,2,12
9220437001001,1363,216,277,8,799
9220885001001,64,216,137,2,10
9221013001001,854,224,546,0,486
9221205001001,1659,495,546,5,733
9221781001001,1285,480,297,5,754
9221909001001,119,216,466,4,12
9222869001001,661,216,369,4,749
9226069001001,910,223,543,10,986
9226261001001,53,345,221,6,627
9227413001001,990,333,483,2,148
9227541001001,520,233,482,11,985
9227797001001,462,345,520,2,157
9229909001001,1590,295,640,6,236
9230933001001,6,24,146,5,41
9232341001001,318,216,632,0,73
9232405001001,319,216,55,3,123
9232469001001,1381,270,417,2,303
9233749001001,1598,377,72,6,370
9235157001001,443,211,483,2,893
9235797001001,990,99,482,1,927
9237589001001,227,216,601,2,3
9237781001001,161,50,357,2,857
9238293001001,1018,54,357,8,61
9239637001001,1125,216,36,2,201
9240085001001,108,216,363,7,282
9241621001001,866,278,482,3,68
9244565001001,1479,268,357,8,380
9244821001001,1639,216,357,1,478
9245973001001,1712,80,357,2,5
9246421001001,1593,318,357,8,416
9247253001001,215,445,100,8,497
9248149001001,1800,445,394,7,793
9248213001001,370,445,80,5,938
9249301001001,747,22,122,2,174
9250197001001,875,181,357,8,516
9250325001001,1404,216,643,2,340
9251285001001,366,216,463,8,872
9252757001001,1792,216,285,8,950
9252117001001,316,216,357,0,483
9252437001001,1479,216,173,1,198
9252821001001,1018,216,357,10,80
9253973001001,234,335,357,6,492
9257365001001,633,179,355,0,696
9258709001001,832,216,499,6,426
9258837001001,117,141,383,5,17
9259349001001,877,462,218,1,19
9260245001001,79,115,480,2,903
9261525001001,1054,182,326,8,343
9261781001001,477,445,404,3,793
9262229001001,1053,176,80,4,398
9263765001001,73,216,0,11,303
9264021001001,1663,87,116,2,464
9264149001001,1569,216,16,7,352
9264981001001,489,364,135,1,19
9265749001001,293,137,213,3,609
9266709001001,593,4,433,3,501
9267541001001,921,21,566,3,687
9267797001001,1234,335,519,2,19
9268309001001,853,22,308,3,878
9268885001001,818,289,425,3,70
9267925001001,896,335,300,8,986
9270037001001,1564,385,300,0,232
9270741001001,711,38,600,5,41
9273941001001,14,209,300,11,67
9274901001001,1480,387,324,2,456
9274965001001,1047,216,311,3,298
9275157001001,1176,284,523,7,853
9275669001001,808,439,70,7,961
9276309001001,1076,227,147,3,927
9276629001001,1090,362,490,2,398
9277845001001,1526,327,520,4,371
9281301001001,498,105,116,4,168
9282261001001,138,428,482,6,929
9282325001001,1267,189,520,6,107
9243349001001,216,216,89,2,340
9243413001001,319,304,102,8,380
9243477001001,42,79,361,2,713
9207498001001,458,478,482,4,917
9213130001001,1417,263,289,8,486
9271242001001,609,213,63,2,107
9207882001001,1810,142,276,5,809
9207242001001,1409,267,435,5,153
9207306001001,707,188,306,5,78
9208202001001,394,135,185,5,105
9213450001001,1764,322,187,2,909
9213770001001,424,216,644,1,925
9213898001001,1542,486,520,8,19
9215050001001,691,375,520,8,699
9215498001001,1222,159,520,10,464
9215946001001,781,466,523,2,201
9216202001001,1152,225,300,1,626
9216266001001,470,140,75,3,733
9216714001001,391,445,617,1,497
9217290001001,167,370,523,7,986
9218442001001,898,417,300,2,72
9220106001001,912,282,476,2,687
9220618001001,64,68,56,2,80
9220874001001,110,216,546,11,102
9221514001001,1586,216,379,0,12
9222410001001,1174,410,615,11,474
9222602001001,99,283,71,2,385
9223498001001,1628,79,546,3,655
9224074001001,103,71,624,5,103
9224394001001,524,211,22,5,263
9224842001001,1140,171,520,5,105
9226250001001,929,241,482,11,768
9226442001001,942,279,221,6,705
9226762001001,929,250,596,6,768
9226826001001,929,238,482,4,768
9227274001001,873,240,297,8,628
9243146001001,1556,351,35,1,807
9227978001001,1434,215,640,5,867
9229514001001,912,165,542,3,687
9230346001001,972,106,482,11,213
9232330001001,111,179,357,8,447
9232458001001,229,477,184,2,60
9232778001001,43,216,265,2,471
9232842001001,565,142,482,9,917
9232906001001,24,216,653,4,102
9233098001001,137,168,328,3,888
9233226001001,878,2,510,2,19
9234826001001,964,99,482,10,59
9235402001001,1188,64,221,1,809
9235978001001,670,89,221,0,828
9236938001001,466,89,337,4,828
9237002001001,1188,30,221,6,809
9237194001001,1229,91,221,11,954
9237514001001,1692,340,357,2,3
9237706001001,1473,216,263,2,1005
9237770001001,317,328,161,8,380
9237962001001,111,216,314,1,61
9238218001001,303,289,293,2,496
9238282001001,318,165,364,8,61
9239562001001,318,216,632,6,77
9239626001001,1479,302,173,2,201
9240138001001,319,216,102,1,900
9240970001001,239,362,357,0,72
9241354001001,634,414,482,6,19
9243914001001,968,216,507,8,966
9243978001001,1761,216,494,9,132
9244618001001,1551,216,211,8,510
9244682001001,220,309,160,8,570
9244746001001,312,265,357,2,372
9244810001001,312,119,357,2,895
9245130001001,1473,216,464,8,899
9245194001001,1479,216,89,2,907
9245706001001,1389,394,357,8,899
9245770001001,317,216,184,8,899
9245834001001,319,216,189,2,854
9245898001001,108,216,138,8,15
9246602001001,1237,224,528,5,101
9248650001001,1085,32,226,5,520
9248842001001,1784,117,346,8,171
9248970001001,307,463,100,2,847
9249162001001,369,218,357,7,870
9249866001001,1639,216,357,1,950
9250442001001,353,216,441,1,29
9250250001001,311,374,357,8,966
9251082001001,332,216,357,3,935
9251210001001,323,350,357,8,516
9252106001001,1429,216,357,0,299
9252810001001,340,96,357,2,323
9253834001001,925,445,421,5,793
9254154001001,783,445,235,8,552
9256906001001,71,135,104,2,255
9257546001001,81,60,357,2,201
9257610001001,58,216,27,8,950
9258314001001,286,76,314,8,800
9259210001001,85,139,112,8,986
9260170001001,1811,79,124,8,965
9261770001001,1241,219,57,2,50
9262218001001,393,79,351,10,47
9263434001001,441,139,432,2,573
9263562001001,915,472,160,5,508
9263690001001,1329,216,398,5,778
9264074001001,592,242,99,2,428
9264586001001,958,227,197,8,247
9266698001001,593,298,433,1,501
9267402001001,385,127,214,3,68
9267018001001,812,168,116,5,153
9270154001001,442,106,300,8,985
9272458001001,240,279,47,5,20
9272842001001,616,213,482,7,696
9274186001001,961,406,185,2,132
9274378001001,554,216,308,8,3
9274506001001,1143,216,606,1,60
9274634001001,954,216,308,7,201
9274698001001,570,216,330,2,201
9274890001001,39,475,468,2,7
9275338001001,440,364,489,5,19
9275978001001,1759,468,1,3,917
9277002001001,34,216,350,2,60
9277130001001,1347,216,71,5,314
9277194001001,1738,216,456,8,1012
9277578001001,1590,85,640,5,236
9278154001001,1507,479,50,6,853
9278666001001,1049,151,482,3,170
9280010001001,634,62,482,4,19
9280522001001,1166,298,557,2,847
9280586001001,171,24,315,5,1009
9281290001001,412,36,116,11,161
9281994001001,14,318,578,3,641
9282698001001,1208,1,37,8,168
9243786001001,1792,235,160,8,935
9243850001001,273,88,395,2,86
9207632001001,308,354,211,2,519
9214608001001,131,29,520,2,486
9207888001001,703,289,260,8,627
9208528001001,756,74,378,2,151
9209232001001,282,107,357,3,398
9209872001001,421,140,300,1,151
9210064001001,592,182,100,2,409
9210320001001,1076,100,537,0,927
9213264001001,1248,234,141,5,486
9213584001001,69,216,604,9,872
9213712001001,1003,278,345,8,986
9214096001001,424,158,644,2,437
9214224001001,501,216,369,4,966
9215248001001,1786,433,520,2,506
9215696001001,640,216,288,3,261
9216016001001,568,216,331,2,496
9216208001001,1152,242,338,2,626
9216464001001,478,240,409,2,604
9217488001001,440,352,523,5,19
9219984001001,113,381,542,5,17
9220432001001,1363,300,277,2,5
9220560001001,520,228,482,4,852
9221328001001,974,216,635,2,261
9221392001001,112,216,496,2,908
9221840001001,631,216,465,0,496
9222672001001,933,216,419,4,134
9222736001001,1507,485,80,8,853
9222800001001,1507,166,50,3,853
9222864001001,501,405,604,2,3
9224784001001,1507,446,278,8,674
9226832001001,990,178,109,6,927
9227024001001,681,489,482,7,849
9227088001001,520,233,482,11,852
9227280001001,873,245,221,1,628
9227984001001,435,475,267,3,783
9228176001001,131,222,498,8,486
9229840001001,506,301,543,7,19
9230032001001,1590,349,412,0,374
9230928001001,1195,21,546,11,543
9231120001001,854,391,546,2,486
9232208001001,968,216,183,8,73
9232272001001,1150,308,84,2,393
9232400001001,317,216,626,8,73
9233360001001,777,366,392,5,58
9233616001001,1376,381,175,2,464
9233808001001,1161,216,260,2,461
9234320001001,1522,372,615,5,988
9235216001001,1669,99,295,6,81
9235408001001,1235,218,542,0,61
9235792001001,990,188,482,7,927
9235984001001,386,450,221,6,954
9236816001001,1387,115,482,8,120
9237008001001,496,128,221,7,24
9237520001001,334,216,354,8,167
9237840001001,332,129,357,8,210
9237904001001,276,267,160,5,689
9238032001001,303,216,509,1,496
9238416001001,104,216,66,2,771
9238544001001,317,216,361,11,153
9238672001001,566,216,373,2,191
9239440001001,981,216,343,8,794
9239696001001,216,470,357,2,502
9240016001001,328,216,586,2,282
9240336001001,230,143,130,2,6
9241360001001,634,64,628,6,19
9241680001001,520,91,525,2,158
9244112001001,1473,216,357,5,61
9244432001001,353,345,441,8,61
9244688001001,1534,216,512,2,862
9244752001001,1543,216,357,9,801
9244816001001,1018,216,299,2,478
9244944001001,1381,160,417,8,210
9245072001001,1783,216,605,8,123
9245136001001,875,216,97,8,380
9245200001001,1150,216,84,6,907
9245584001001,1479,216,357,7,322
9245968001001,317,216,571,4,85
9247568001001,1323,218,377,2,660
9248080001001,181,445,247,0,18
9248208001001,1166,67,357,2,514
9248272001001,875,218,46,8,900
9248464001001,327,448,314,8,898
9248720001001,869,32,395,9,997
9250768001001,361,468,105,2,235
9250512001001,252,302,357,8,935
9251344001001,298,216,614,2,692
9251408001001,1639,216,160,0,870
9251472001001,336,216,10,10,3
9252048001001,216,216,401,8,472
9252112001001,1079,26,247,2,233
9252624001001,182,412,536,8,977
9254864001001,422,123,112,11,103
9253904001001,925,445,511,5,938
9255504001001,1468,21,33,5,44
9256272001001,1398,409,273,2,496
9257360001001,633,140,649,2,696
9257744001001,1712,116,357,2,855
9257296001001,560,421,354,8,610
9257616001001,1381,216,417,11,246
9258576001001,1417,227,459,8,486
9259088001001,730,247,106,0,371
9259024001001,1462,225,218,6,811
9262992001001,380,469,354,8,961
9263248001001,712,325,563,2,304
9264080001001,592,229,220,2,428
9265616001001,900,435,194,2,525
9265744001001,826,106,300,11,308
9265232001001,1399,223,136,0,19
9264976001001,380,459,356,1,961
9265552001001,470,101,386,6,893
9267152001001,817,138,432,10,187
9267408001001,385,106,300,1,68
9267472001001,591,102,628,3,669
9268304001001,881,451,300,2,72
9269520001001,1610,483,116,8,689
9269264001001,943,439,488,2,152
9269456001001,442,489,300,8,678
9270288001001,818,142,300,8,917
9272464001001,240,279,314,7,20
9274256001001,432,385,311,2,357
9274448001001,954,216,311,5,352
9274512001001,963,226,308,2,353
9274768001001,442,254,300,10,158
9275216001001,584,327,523,2,361
9275600001001,139,487,47,2,964
9276944001001,69,216,169,8,680
9277008001001,661,216,398,8,447
9279568001001,1182,70,482,10,19
9281616001001,1591,468,116,0,840
9282704001001,1208,136,37,9,168
9282960001001,47,228,49,2,421
9283024001001,749,412,437,2,398
9243472001001,304,216,192,8,516
9243728001001,1125,216,298,2,4
9277210001001,933,216,254,2,0
9207834001001,757,143,567,5,444
9207642001001,287,267,462,5,44
9207258001001,1756,387,543,5,105
9207962001001,494,221,116,5,105
9209242001001,884,435,482,7,151
9210010001001,611,313,129,5,543
9212634001001,1457,36,62,1,44
9212826001001,970,188,375,2,670
9214234001001,600,216,419,5,85
9214426001001,1507,254,42,8,853
9214810001001,490,226,586,2,141
9215066001001,534,231,427,2,986
9215578001001,1786,248,520,6,851
9215770001001,1254,216,169,2,700
9218586001001,1118,319,231,11,80
9219354001001,1033,27,546,2,105
9220058001001,435,142,543,4,917
9222746001001,501,216,299,2,749
9223898001001,515,293,78,2,741
9225178001001,1430,380,357,0,982
9225818001001,1170,266,482,2,156
9226330001001,486,143,373,3,867
9227738001001,131,143,141,11,486
9229786001001,1203,120,640,2,501
9230106001001,371,326,520,0,80
9232346001001,317,216,574,8,239
9232410001001,243,216,357,7,123
9232730001001,476,456,615,6,961
9232794001001,24,216,653,0,123
9233370001001,587,140,442,5,17
9235226001001,1669,99,264,2,81
9235546001001,590,86,482,5,254
9236250001001,866,106,221,10,68
9236698001001,634,137,482,7,19
9237786001001,725,153,314,8,426
9238106001001,359,427,357,8,600
9238170001001,307,435,357,8,367
9238490001001,1639,216,357,1,303
9239706001001,317,14,357,8,516
9240986001001,1734,27,456,3,177
9241818001001,520,105,502,6,158
9242970001001,715,456,328,2,893
9244506001001,264,323,272,2,619
9244762001001,1150,216,84,7,329
9245850001001,317,216,357,3,908
9246170001001,1052,216,564,7,463
9246490001001,104,216,244,8,925
9246938001001,1699,174,360,8,986
9247770001001,875,218,490,8,516
9247962001001,106,218,357,11,516
9248474001001,287,446,247,1,997
9248538001001,741,23,549,8,171
9250458001001,1432,70,357,8,898
9250138001001,229,216,184,7,714
9250778001001,337,216,284,2,235
9250842001001,174,216,559,9,979
9251098001001,1680,216,225,8,516
9251674001001,366,189,357,2,80
9250970001001,104,216,393,5,966
9252634001001,761,220,357,8,606
9254106001001,84,37,357,8,299
9258074001001,334,216,605,2,255
9261274001001,593,291,433,4,501
9264218001001,578,216,90,2,749
9264666001001,1704,137,432,2,410
9265818001001,1234,339,519,1,194
9267226001001,470,130,564,2,893
9269530001001,1652,140,610,2,909
9270298001001,818,476,4,3,917
9270426001001,442,223,324,8,338
9273946001001,883,191,322,2,696
9274202001001,554,216,308,10,198
9274522001001,961,312,232,2,3
9274906001001,87,216,221,2,216
9277402001001,1538,17,473,2,807
9280218001001,437,154,482,6,427
9281754001001,1591,244,656,8,840
9282842001001,1507,141,50,6,853
9243290001001,1385,216,256,10,799
9243418001001,875,216,130,2,301
9243674001001,1479,216,645,2,463
9213532001001,424,216,644,11,3
9208028001001,1068,179,355,0,105
9208156001001,1068,489,355,5,105
9210524001001,1538,341,3,2,807
9210652001001,1076,418,537,3,927
9212636001001,1457,21,366,5,44
9213020001001,644,234,134,2,648
9213212001001,1376,234,175,11,464
9213340001001,1321,216,238,2,3
9214556001001,1786,150,520,7,262
9215004001001,985,322,236,10,909
9215068001001,534,243,520,3,986
9215196001001,1487,226,520,7,209
9217500001001,440,105,285,2,19
9219164001001,798,104,261,5,19
9219548001001,537,112,300,10,927
9220892001001,1511,216,442,2,771
9222300001001,1175,225,82,7,432
9226332001001,486,292,221,3,917
9226588001001,990,248,482,1,927
9226716001001,990,143,190,6,927
9227804001001,131,229,233,8,486
9228892001001,1730,137,616,10,17
9229916001001,910,368,543,2,986
9230044001001,1590,298,640,9,374
9230108001001,1590,292,460,5,374
9231196001001,483,128,546,7,809
9233116001001,1478,216,328,7,3
9233628001001,929,242,380,6,620
9234012001001,1567,250,417,8,619
9235548001001,634,54,482,7,19
9237532001001,350,485,160,2,3
9237660001001,1473,216,357,5,346
9237724001001,1138,469,314,2,10
9237916001001,330,216,357,4,857
9238108001001,359,228,357,5,600
9238236001001,319,61,102,2,471
9238428001001,1639,216,120,2,326
9238492001001,106,216,472,8,700
9239452001001,92,216,508,8,898
9241628001001,866,203,482,3,68
9244828001001,330,329,357,2,478
9245980001001,369,427,357,8,239
9246748001001,747,36,395,0,174
9247196001001,175,445,366,3,552
9247516001001,252,218,508,8,966
9247900001001,307,218,610,8,352
9248860001001,247,74,357,3,539
9249308001001,747,21,395,9,174
9249372001001,175,445,412,2,712
9249948001001,1388,216,327,2,29
9251228001001,1760,216,52,11,237
9251932001001,330,216,160,0,666
9253788001001,844,36,375,5,205
9256732001001,1702,143,528,2,917
9256156001001,10,93,273,5,867
9257052001001,735,216,626,1,854
9258780001001,877,294,218,2,19
9258268001001,209,76,234,8,966
9261980001001,1399,99,286,2,19
9262364001001,489,91,108,2,19
9263836001001,73,275,0,2,862
9264028001001,1663,378,116,2,464
9264732001001,1020,140,361,8,986
9270748001001,942,49,440,6,705
9270428001001,442,225,300,5,338
9272732001001,240,279,536,0,20
9273692001001,1736,191,235,2,696
9274140001001,470,458,300,3,893
9274780001001,811,439,300,8,896
9274844001001,1745,481,582,2,261
9275292001001,1817,234,523,3,917
9275996001001,1007,323,422,10,25
9277084001001,163,324,369,8,314
9280668001001,1705,335,308,0,492
9282268001001,138,195,482,10,929
9282588001001,1826,121,494,0,234
9211533001001,1759,36,364,5,44
9236877001001,520,5,466,2,158
9207501001001,287,228,552,5,44
9210573001001,1570,432,144,2,807
9213453001001,661,216,552,8,935
9215053001001,691,239,520,0,699
9215757001001,568,216,435,2,496
9216589001001,469,115,473,2,562
9218061001001,527,438,308,2,291
9219533001001,881,89,300,1,205
9220301001001,1010,306,543,3,371
9222669001001,1738,216,644,10,317
9224845001001,1140,138,143,5,105
9225933001001,910,140,442,2,986
9226381001001,1182,360,482,5,194
9226701001001,990,338,482,5,927
9226829001001,990,288,422,6,927
9226893001001,520,229,482,9,506
9227021001001,1182,395,482,6,19
9227277001001,873,241,59,8,628
9227725001001,1248,159,141,0,486
9227981001001,1434,346,640,5,867
9229261001001,1798,137,542,9,69
9231373001001,1791,36,411,5,205
9232013001001,362,472,357,8,123
9232781001001,520,178,375,3,158
9233421001001,520,226,482,7,678
9233485001001,520,462,482,1,158
9234381001001,1698,446,102,5,956
9235981001001,508,172,482,8,185
9237709001001,1780,439,327,5,122
9237773001001,84,216,359,7,899
9238157001001,58,185,357,2,749
9238221001001,1069,216,450,2,749
9238285001001,74,216,357,4,749
9238413001001,298,216,357,11,3
9238477001001,875,191,357,8,447
9238605001001,1125,216,655,8,447
9239437001001,286,50,314,2,201
9239629001001,11,269,438,2,201
9240205001001,216,216,577,2,385
9240525001001,1692,218,357,11,900
9241357001001,634,389,482,6,19
9243917001001,1322,242,357,8,483
9244237001001,305,216,361,7,873
9244621001001,1473,216,62,8,510
9244877001001,1069,216,357,1,900
9245389001001,1125,452,357,2,5
9245645001001,58,216,148,8,899
9245709001001,1639,216,544,8,123
9246157001001,1792,216,172,2,749
9246413001001,307,216,357,1,967
9246541001001,318,12,632,2,60
9246669001001,171,26,561,8,999
9247949001001,1473,218,96,8,966
9248013001001,1819,445,354,5,693
9248845001001,266,445,406,6,996
9249101001001,317,218,319,8,461
9250317001001,11,216,438,3,29
9250573001001,313,226,357,10,344
9250765001001,201,216,149,6,235
9252301001001,1479,216,129,2,80
9252109001001,111,216,131,8,299
9252749001001,1069,216,161,6,803
9252813001001,327,216,214,2,80
9256525001001,56,216,456,2,201
9256781001001,1469,231,596,3,138
9257613001001,74,116,357,8,246
9257165001001,127,139,355,2,986
9257997001001,201,216,357,6,299
9258317001001,50,216,415,3,979
9258061001001,174,229,559,8,352
9259021001001,1502,159,109,2,893
9261837001001,1278,218,199,10,436
9261901001001,477,306,649,3,539
9263565001001,409,139,656,7,25
9263885001001,1569,216,601,2,908
9265421001001,989,301,116,10,19
9266509001001,593,463,471,2,501
9267725001001,1564,127,300,0,24
9267085001001,680,16,300,0,576
9274189001001,954,216,646,2,418
9275085001001,432,268,308,2,410
9275597001001,139,240,47,11,964
9275981001001,1759,476,640,9,917
9276365001001,1076,226,537,10,927
9276429001001,1232,168,536,2,961
9278605001001,131,222,104,11,486
9279565001001,1182,73,339,6,19
9280525001001,1166,285,357,2,847
9280013001001,1049,166,482,6,170
9283149001001,548,207,300,2,398
9243533001001,193,303,177,2,610
9243597001001,360,256,395,2,424
9243661001001,174,216,357,11,966
9243725001001,1377,216,191,10,216
9207597001001,1593,199,357,8,451
9208109001001,897,490,300,2,62
9208685001001,884,140,177,2,151
9243053001001,36,319,482,9,122
9210029001001,1132,319,53,2,579
9211053001001,1681,46,536,3,262
9211437001001,1665,242,24,3,926
9211693001001,93,351,522,0,501
9213357001001,99,216,71,6,3
9213549001001,501,432,369,2,7
9213677001001,1050,216,419,7,925
9213741001001,600,286,419,8,253
9214509001001,534,247,9,2,964
9215469001001,1222,228,120,2,464
9215981001001,75,216,305,2,353
9216493001001,1152,233,510,2,247
9216621001001,600,218,433,8,971
9216749001001,468,74,300,1,308
9217133001001,568,218,613,2,496
9219821001001,1533,445,22,7,497
9220717001001,643,242,546,0,164
9220845001001,854,166,546,1,486
9220973001001,854,241,429,2,486
9221357001001,932,27,407,2,496
9222253001001,1729,242,512,5,371
9222509001001,1100,227,440,8,615
9222893001001,54,157,375,2,471
9223917001001,472,21,90,10,44
9225261001001,1140,138,520,6,105
9225709001001,147,68,520,2,80
9227373001001,1182,376,482,1,19
9228909001001,23,134,595,3,86
9230061001001,1590,318,640,0,374
9231853001001,317,54,571,8,123
9232045001001,875,216,357,9,347
9232365001001,290,216,520,0,60
9232877001001,520,181,221,3,158
9233837001001,520,233,212,2,338
9234285001001,1106,284,532,5,44
9234861001001,520,205,482,3,158
9235949001001,542,73,221,11,45
9236013001001,834,148,221,6,584
9236141001001,581,129,597,5,24
9236909001001,466,38,337,6,869
9237805001001,305,216,357,1,3
9238637001001,1340,318,328,2,4
9239405001001,1753,216,327,8,309
9239917001001,359,239,71,8,377
9244077001001,312,216,435,8,354
9244461001001,317,216,188,6,794
9244781001001,220,216,160,11,317
9246637001001,28,316,30,5,419
9247405001001,49,218,619,8,124
9248365001001,1379,218,271,9,899
9249645001001,282,176,406,2,398
9250093001001,35,216,214,8,800
9252141001001,1433,471,357,2,233
9253997001001,222,387,357,2,80
9256877001001,71,150,387,2,979
9255981001001,1082,137,121,5,319
9256685001001,580,211,425,2,102
9258605001001,1417,259,305,8,486
9259117001001,1436,368,112,10,641
9261613001001,703,319,652,4,94
9261869001001,477,445,600,0,996
9261677001001,10,115,169,5,63
9263405001001,617,231,333,10,209
9264237001001,578,216,16,10,424
9264365001001,1704,365,436,2,5
9269805001001,537,289,322,2,927
9273581001001,1788,156,86,5,292
9275181001001,1176,485,523,0,853
9276333001001,1076,248,537,1,927
9277165001001,1321,216,578,4,303
9278637001001,23,141,292,3,86
9278701001001,131,237,551,8,486
9279405001001,1182,339,482,7,19
9281773001001,1089,328,357,3,39
9282733001001,1208,106,37,8,168
9283117001001,927,50,482,2,398
9243565001001,193,334,177,2,610
9207319001001,524,156,236,5,263
9207767001001,659,287,351,8,158
9209751001001,984,406,506,2,151
9208087001001,918,263,300,3,45
9210007001001,481,68,285,5,631
9211287001001,833,445,280,3,996
