PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
252720001002,15,899,82,193,289,58,225
253232001002,15,996,41,294,23,6,349
254320001002,23,465,20,194,166,20,302
244144001002,24,442,42,212,182,20,93
251568001002,25,75,82,244,96,20,225
251824001002,11,1191,82,36,69,20,225
251888001002,13,900,20,272,21,20,176
254512001002,20,810,20,26,247,33,445
254896001002,18,225,81,324,207,1,345
256368001002,6,628,20,116,121,33,575
245360001002,18,720,42,28,165,49,162
250672001002,23,442,84,305,111,20,66
250736001002,23,862,110,38,20,49,319
252208001002,19,153,11,48,173,20,4
252464001002,6,515,20,190,347,20,152
253552001002,19,1318,20,261,272,3,112
253680001002,3,1291,82,15,125,26,548
253872001002,19,1220,0,181,44,35,603
255280001002,21,51,83,233,202,11,211
252014001002,14,1534,20,124,40,20,373
252078001002,17,1403,42,212,161,20,98
252910001002,15,1009,79,266,83,11,11
253038001002,10,496,81,270,332,50,61
253102001002,8,1507,0,310,328,30,624
253230001002,15,1018,73,144,292,20,149
254318001002,23,22,20,323,275,50,522
244782001002,13,285,20,262,48,17,25
251246001002,6,1165,20,267,335,35,532
254510001002,13,1103,20,300,340,2,395
254830001002,10,864,58,194,253,60,232
255854001002,14,418,82,150,224,20,468
244334001002,13,1472,10,282,51,26,364
250030001002,6,678,82,130,213,20,247
250286001002,23,1526,119,176,289,20,558
250670001002,19,228,112,159,221,21,391
250990001002,14,1411,114,266,275,27,99
252462001002,15,498,0,195,199,37,83
252526001002,21,511,20,30,272,20,495
253422001002,17,1436,114,12,112,50,413
253998001002,20,160,11,48,49,19,90
249629001002,21,1297,20,266,225,39,340
252061001002,14,217,115,191,131,10,286
253277001002,24,473,20,127,92,15,152
244189001002,4,87,46,259,60,20,557
244765001002,13,1007,46,59,186,6,557
244957001002,5,1380,96,24,23,3,175
249373001002,17,1220,110,42,4,35,603
251037001002,6,747,20,5,274,20,166
251101001002,13,1058,20,93,290,20,419
251549001002,24,900,20,263,303,47,318
251677001002,19,520,20,297,303,20,35
254813001002,0,836,82,250,313,13,569
245021001002,9,156,11,266,275,41,4
246045001002,4,47,20,240,345,20,110
246685001002,20,125,58,215,349,50,232
246877001002,20,125,58,145,96,50,232
249821001002,17,1105,20,307,198,13,643
250333001002,22,1106,82,324,47,20,425
250909001002,22,544,0,266,134,35,83
250973001002,6,969,20,266,275,12,302
252189001002,7,171,104,206,307,20,132
253341001002,6,1470,82,140,136,20,225
253533001002,10,1082,82,144,86,8,548
254621001002,16,321,96,274,285,8,220
255709001002,9,1048,123,213,168,20,571
245044001002,9,364,120,212,346,50,374
249652001002,19,400,20,42,14,20,353
252148001002,4,75,82,279,290,47,607
252596001002,4,571,20,199,310,20,93
254324001002,6,732,20,141,275,20,581
254388001002,11,67,123,92,9,46,18
245748001002,23,178,20,302,275,56,387
245812001002,10,269,96,9,49,34,175
254964001002,23,125,58,328,328,39,232
246772001002,11,1003,20,74,198,20,250
249908001002,25,74,115,314,202,20,211
250292001002,5,1294,84,328,276,20,93
252404001002,15,88,31,210,278,4,415
253556001002,10,1151,20,175,4,13,643
253684001002,6,203,20,289,304,49,356
253812001002,10,969,20,129,2,20,302
253876001002,0,506,20,42,68,56,514
255220001002,4,563,20,234,150,46,223
249641001002,10,308,20,74,206,20,404
252777001002,17,807,20,173,200,20,607
252969001002,15,1372,114,103,65,3,413
253033001002,23,568,58,12,9,41,84
244969001002,13,1107,132,49,318,7,604
251945001002,5,117,115,285,281,20,286
245225001002,23,1308,20,36,305,12,419
245673001002,10,417,58,153,99,27,84
246121001002,25,1282,20,113,136,33,112
250409001002,17,190,117,102,327,50,480
250537001002,19,173,42,311,32,50,369
253545001002,10,1322,20,1,272,34,598
253929001002,10,1004,20,189,260,6,643
255657001002,21,114,115,212,176,15,258
255721001002,20,92,123,191,202,24,18
250855001002,17,209,110,92,94,10,324
252583001002,15,1003,20,71,293,0,250
252775001002,12,955,20,237,291,20,561
252903001002,6,984,115,257,95,50,71
253223001002,15,175,0,30,328,23,608
254375001002,3,1174,115,194,94,20,286
244007001002,15,890,82,88,102,35,129
245799001002,4,985,20,197,133,20,353
251367001002,3,1165,110,316,257,35,532
251943001002,21,539,58,15,350,50,84
256167001002,11,1115,112,176,114,37,311
246887001002,18,442,42,80,178,9,93
250535001002,10,160,96,108,267,50,556
252199001002,10,1248,110,290,221,26,431
252519001002,10,706,20,261,115,40,145
253415001002,15,1104,20,331,113,55,643
253543001002,12,859,115,261,230,13,634
253735001002,0,1295,110,42,96,46,603
254183001002,10,479,20,261,125,62,643
254631001002,13,9,118,126,275,50,277
255271001002,23,896,83,212,16,20,2
255719001002,12,258,115,191,202,14,408
249630001002,23,178,20,174,6,20,426
252638001002,15,75,82,206,177,46,225
252702001002,6,550,20,190,200,25,148
253022001002,4,1111,20,2,112,46,223
253086001002,10,505,20,261,244,5,643
244190001002,1,439,20,314,125,20,93
251614001002,13,1163,20,21,75,21,588
251934001002,13,539,58,314,96,37,232
245534001002,10,336,15,109,226,50,207
246750001002,9,1115,112,109,69,21,285
249822001002,25,1294,20,328,349,47,643
253534001002,17,1111,82,100,112,18,225
254622001002,7,321,96,284,308,50,220
252015001002,14,217,115,257,254,20,286
252975001002,6,1103,20,93,95,7,427
254319001002,15,178,20,19,275,20,522
244143001002,4,439,20,275,221,20,93
244207001002,23,1357,20,199,266,13,643
251887001002,18,1241,20,263,303,38,363
254447001002,13,912,20,326,300,33,100
254511001002,13,1103,20,300,123,51,409
246767001002,8,141,110,106,286,35,177
250351001002,10,1106,82,168,17,20,605
250991001002,6,399,20,189,199,4,404
252207001002,7,178,15,105,216,50,212
250285001002,23,544,0,255,275,23,307
250861001002,20,209,110,92,94,10,612
252013001002,24,109,20,129,74,20,189
253293001002,15,1247,20,179,34,20,135
244205001002,23,1440,127,55,257,37,474
244589001002,13,758,82,223,146,30,312
251181001002,13,539,58,1,178,0,232
254893001002,18,286,110,34,84,35,563
245677001002,10,417,20,153,296,29,93
250669001002,23,699,42,228,221,22,369
250989001002,23,1411,20,266,66,31,99
255085001002,2,1337,110,297,335,35,624
255725001002,6,1562,42,213,222,31,98
252594001002,15,1027,20,182,162,20,135
252722001002,8,627,82,278,289,40,225
254322001002,23,653,20,143,251,20,99
244786001002,13,236,82,24,214,6,31
249394001002,5,1144,114,133,275,50,413
244146001002,0,427,42,2,221,20,87
246770001002,15,1003,20,57,19,20,440
249842001002,14,347,26,106,74,50,84
250674001002,23,217,115,322,221,38,286
252530001002,20,682,20,261,272,22,429
253490001002,2,483,82,310,165,20,225
253746001002,4,834,20,266,275,52,154
253874001002,5,841,11,314,175,20,4
245047001002,7,1152,110,78,43,24,603
250871001002,24,234,115,58,136,17,25
252151001002,12,699,42,173,61,50,369
253239001002,15,1003,20,301,20,20,650
245751001002,23,178,20,201,275,5,383
244599001002,13,1396,114,250,304,14,413
249399001002,0,1520,20,277,57,20,484
249527001002,10,178,114,266,317,55,375
254519001002,12,680,20,248,153,20,512
254839001002,4,539,58,219,229,2,84
254903001002,18,343,20,328,128,39,223
245111001002,14,702,81,71,278,20,526
245687001002,10,102,58,61,182,9,84
246199001002,3,876,58,12,78,50,232
246327001002,14,178,20,266,275,61,437
246711001002,22,376,20,170,229,33,377
250999001002,10,308,20,42,2,61,265
252215001002,8,834,114,160,275,50,413
253495001002,10,1101,110,197,74,35,279
253559001002,10,776,20,249,160,20,422
255287001002,21,770,83,259,221,39,211
253198001002,15,1223,20,144,280,16,506
244494001002,12,501,42,182,165,50,369
251598001002,17,608,58,289,304,47,84
251854001002,13,582,20,252,118,50,176
254542001002,5,1599,27,233,96,40,348
254862001002,18,1582,127,14,93,28,585
245326001002,3,1618,4,113,325,35,624
245646001002,20,696,58,113,179,50,232
246222001002,4,792,58,261,290,50,84
246542001002,10,678,82,202,63,19,161
246798001002,16,988,58,301,221,50,84
246862001002,21,1008,6,164,48,50,194
250318001002,9,988,58,139,349,50,84
254606001002,7,1474,133,71,101,50,103
255054001002,15,463,20,19,324,20,361
250841001002,11,209,115,56,94,42,398
251993001002,20,699,42,212,221,36,369
252057001002,6,439,20,170,72,20,93
252633001002,15,155,96,237,241,20,606
243993001002,4,89,20,233,96,38,93
244889001002,1,1424,20,203,142,5,94
251225001002,16,1477,20,5,343,35,141
251865001002,4,731,20,261,128,53,124
254745001002,0,1306,82,202,44,20,605
245337001002,22,1366,58,113,300,50,84
245401001002,12,266,20,302,213,20,145
246617001002,13,188,6,47,32,50,194
246681001002,18,1290,112,278,251,13,72
249689001002,14,439,20,107,130,20,145
250521001002,13,174,123,311,346,50,243
250905001002,23,669,20,29,199,34,154
253337001002,15,723,112,80,335,48,279
253977001002,23,1375,82,189,171,30,312
255129001002,1,463,20,139,145,38,189
255193001002,20,332,58,157,165,58,475
255577001002,4,209,115,153,202,20,398
255641001002,21,1121,115,212,121,48,2
252883001002,17,870,123,251,255,50,54
253075001002,18,588,20,261,306,46,223
254355001002,0,308,20,42,44,51,353
244051001002,5,442,20,92,31,33,598
244947001002,13,1328,11,27,56,32,201
245011001002,13,707,73,24,135,56,157
249427001002,10,897,82,278,112,17,61
245331001002,10,840,58,116,95,25,84
246547001002,10,263,82,227,271,20,225
246803001002,19,1203,58,330,349,50,84
250515001002,10,12,53,180,243,20,33
253331001002,15,917,20,70,9,38,363
253651001002,13,511,20,262,272,47,495
253779001002,7,1437,96,11,13,15,160
254035001002,10,372,114,319,49,61,13
254611001002,7,834,114,303,275,52,572
255507001002,16,751,83,160,221,20,166
249644001002,10,308,20,42,77,41,154
250860001002,20,209,58,92,346,35,641
252076001002,11,1625,96,212,338,35,83
253228001002,15,403,96,264,155,59,220
254380001002,11,450,83,16,94,7,388
244140001002,23,442,20,151,282,33,598
245036001002,7,269,103,146,350,50,175
250348001002,23,288,112,109,114,52,199
252204001002,4,178,20,48,275,20,242
253868001002,0,1401,42,260,47,60,296
254188001002,20,840,58,107,296,50,84
255596001002,6,220,115,213,222,2,87
252575001002,12,109,20,74,152,20,64
254367001002,11,92,123,114,94,21,18
245791001002,10,404,20,30,131,20,353
249375001002,0,1467,42,42,36,25,162
251423001002,13,1357,20,68,117,8,223
245087001002,16,1508,115,25,193,44,338
245151001002,7,434,0,158,275,14,157
245407001002,2,1421,82,122,81,50,228
246495001002,20,1203,58,301,319,20,84
246751001002,9,1356,112,137,24,35,407
249695001002,14,1248,112,132,221,5,641
250911001002,23,834,20,266,111,34,154
250975001002,23,15,20,251,62,39,340
252319001002,15,941,31,113,283,38,79
252511001002,25,1151,20,173,272,33,598
253407001002,15,1270,20,253,169,17,588
252028001002,6,1138,20,301,187,20,318
252668001002,4,871,20,174,148,20,105
244988001002,16,1596,115,323,94,17,25
251900001002,4,209,115,206,94,20,398
255868001002,22,286,112,109,117,37,382
245692001002,10,223,96,291,65,50,61
246780001002,10,678,82,127,32,20,161
249980001002,7,1294,20,222,348,12,93
252220001002,6,834,20,249,275,20,619
253436001002,16,1349,20,263,303,8,533
253628001002,13,664,82,217,348,20,225
253884001002,0,881,20,266,182,56,154
254140001002,9,1573,58,116,54,50,232
255228001002,10,3,110,116,335,49,603
252043001002,24,133,58,301,319,36,441
244363001002,13,1107,132,68,96,11,604
245707001002,23,544,41,241,61,20,7
251211001002,13,820,20,326,258,20,318
251595001002,3,1281,26,289,304,32,84
255819001002,2,1106,82,324,113,20,425
246283001002,20,246,42,42,234,50,369
246859001002,10,1224,20,312,122,8,643
254603001002,7,834,115,266,59,55,619
249556001002,23,446,114,158,275,37,375
252884001002,6,870,123,247,255,39,243
244052001002,23,209,115,92,212,14,398
244308001002,18,570,96,24,183,50,278
245716001002,23,1009,79,52,275,14,11
244820001002,11,288,110,109,114,16,311
251092001002,9,1478,20,5,277,14,378
251156001002,13,955,20,237,299,9,131
255828001002,3,1237,110,109,323,14,233
245396001002,10,154,96,312,154,24,3
246164001002,23,76,42,297,128,20,87
246548001002,9,263,82,174,293,57,357
249748001002,14,642,20,29,227,45,318
251028001002,10,178,20,263,228,20,242
252500001002,10,906,20,96,38,10,124
253652001002,13,1182,11,2,54,2,4
254348001002,10,405,20,42,350,58,353
246540001002,14,1003,20,282,253,20,110
246924001002,18,376,114,170,207,8,413
250444001002,17,1294,31,145,151,33,79
253452001002,15,1547,58,44,303,45,612
254220001002,10,1168,120,302,32,0,570
254604001002,11,1520,20,266,275,57,484
255244001002,10,119,20,230,340,33,598
254402001002,24,12,53,48,69,20,33
254530001002,13,1070,20,40,59,20,484
255874001002,9,1460,15,109,131,20,128
245698001002,24,1599,96,118,125,20,348
246530001002,15,1003,20,82,347,20,250
254146001002,0,1111,20,100,240,13,643
252928001002,16,270,20,134,166,20,404
253312001002,15,1372,20,26,253,20,205
245184001002,9,217,115,61,61,43,286
244992001002,6,1475,96,289,242,20,182
254848001002,10,565,82,49,328,10,548
246656001002,23,1135,0,170,225,35,83
249728001002,22,53,26,10,221,50,84
249792001002,14,1475,114,181,221,45,413
252224001002,7,27,110,149,279,17,51
250840001002,11,686,115,28,202,61,408
244504001002,6,295,0,331,335,35,279
251160001002,13,1035,20,237,210,16,495
251352001002,13,1332,110,163,272,26,279
254808001002,10,1360,81,301,345,59,371
255832001002,3,1301,98,231,61,43,230
244888001002,1,825,20,328,288,34,40
246744001002,25,377,20,225,345,20,484
249688001002,6,1374,20,170,146,20,145
250328001002,10,1106,82,250,97,29,55
253400001002,15,444,20,268,165,20,588
244422001002,24,130,81,273,237,50,220
252038001002,12,1105,20,267,52,13,643
252102001002,12,1106,20,26,148,13,643
244486001002,17,1322,42,261,164,20,66
248454001002,6,6,96,47,252,58,285
251654001002,13,682,20,42,272,50,495
245382001002,10,1274,96,182,117,46,644
245702001002,8,1421,82,122,128,55,607
246150001002,23,391,58,236,49,50,84
252230001002,21,341,103,201,49,50,46
255366001002,21,220,20,246,202,55,87
249610001002,9,0,96,155,275,35,83
252106001002,15,1106,20,324,345,27,643
253130001002,15,380,82,85,213,9,411
244106001002,9,1618,20,113,286,13,643
251210001002,13,926,20,302,200,15,100
251530001002,4,771,20,261,30,20,318
254474001002,13,1381,20,252,81,15,422
254794001002,10,469,20,302,345,22,265
255050001002,21,877,20,34,35,56,440
246154001002,23,1213,20,233,88,0,223
249802001002,14,609,115,212,248,3,146
255242001002,7,505,84,261,272,56,643
255370001002,15,220,115,15,71,20,87
244029001002,2,1007,96,59,70,20,557
244349001002,4,758,82,24,313,50,208
249533001002,3,339,16,266,275,0,220
251517001002,13,1322,58,308,115,20,156
254461001002,13,411,110,262,335,62,624
246781001002,0,678,82,226,182,20,161
246845001002,0,175,42,310,328,59,193
252221001002,4,834,20,266,149,20,176
253821001002,6,1411,20,266,275,2,99
249636001002,23,399,20,32,344,20,205
250852001002,11,718,115,175,207,50,71
253220001002,15,155,115,314,99,50,71
249380001002,22,1467,42,42,147,50,369
254500001002,10,977,20,171,180,48,318
245156001002,7,1019,123,140,35,50,54
249828001002,22,133,58,222,232,3,441
254180001002,12,1284,20,261,300,20,506
250889001002,11,1395,50,48,173,27,195
252041001002,12,988,58,301,122,55,84
245001001002,13,1174,112,250,187,20,286
251529001002,4,511,20,261,54,20,607
252233001002,7,149,123,48,222,24,54
245641001002,10,701,58,168,174,37,232
246153001002,5,220,115,233,299,20,87
246537001002,15,885,20,74,214,18,318
249865001002,14,619,82,50,125,2,345
250633001002,17,1322,42,261,31,20,151
244000001002,8,1587,82,25,3,57,518
244256001002,18,722,83,303,281,57,388
244768001002,2,697,42,289,304,19,87
251552001002,13,900,20,70,303,14,495
251744001002,13,1557,58,289,157,49,84
246752001002,9,592,46,237,54,20,557
250720001002,9,1212,77,15,125,60,344
250912001002,4,327,0,266,275,12,83
252192001002,7,196,11,55,92,24,4
253984001002,1,1088,79,48,11,11,11
245759001002,23,1149,20,266,58,2,353
244991001002,13,1596,115,151,262,17,25
251263001002,13,473,20,298,8,2,148
254783001002,10,695,54,168,132,57,336
245119001002,7,1523,20,212,101,39,352
246847001002,10,442,20,34,312,33,598
255423001002,12,609,96,188,221,20,146
252153001002,14,699,42,153,229,19,369
253049001002,21,664,82,36,38,13,535
253241001002,10,1003,20,71,62,20,110
254393001002,24,217,115,123,37,20,286
244985001002,13,1448,117,289,15,51,84
251193001002,13,183,20,61,140,49,440
254457001002,13,435,20,19,273,20,265
256825001002,17,1378,20,197,91,20,373
244409001002,13,1605,97,41,212,60,626
245113001002,4,129,110,107,43,35,52
246137001002,16,656,112,26,25,57,59
246713001002,6,205,20,301,106,20,318
249849001002,14,347,26,132,221,8,84
253497001002,1,470,20,224,9,33,598
253881001002,11,399,20,189,199,32,404
255737001002,21,258,115,191,93,24,87
249386001002,19,1125,42,247,44,20,125
256170001002,21,681,97,197,293,20,651
245226001002,23,1564,110,263,105,30,218
249706001002,8,62,20,323,178,20,93
249898001002,14,1523,61,101,168,20,98
250666001002,23,748,20,124,170,20,93
250986001002,23,328,77,237,275,11,487
252202001002,14,1415,96,266,267,20,15
253994001002,10,144,96,11,49,9,28
255338001002,8,1048,46,97,222,20,557
253316001002,19,1027,20,202,243,20,506
251268001002,13,1106,20,155,74,0,573
254852001002,22,1612,20,170,136,13,643
254916001002,20,133,58,137,319,50,441
245316001002,10,190,96,28,233,50,480
246468001002,8,1320,96,45,248,20,364
246532001002,4,1003,20,280,74,20,440
246852001002,6,748,20,312,330,23,93
253956001002,9,193,20,266,275,13,168
254212001002,10,253,58,208,216,50,232
252990001002,6,1372,114,151,155,20,484
251326001002,13,1174,115,159,320,20,286
251518001002,13,706,20,122,295,20,145
251902001002,24,890,82,158,166,8,129
249854001002,14,800,115,212,23,30,338
255102001002,15,777,112,209,272,29,579
249554001002,9,1479,97,48,49,9,617
252882001002,2,247,123,247,154,50,54
251858001002,16,582,20,113,40,20,607
246290001002,21,22,20,133,275,20,522
249746001002,14,1174,115,13,173,20,286
252498001002,3,1593,96,100,112,50,61
254162001002,5,562,20,32,165,35,141
255058001002,15,818,20,143,303,40,189
252104001002,12,1357,20,292,191,8,643
244744001002,9,1140,11,168,48,11,201
256136001002,21,380,82,204,213,14,472
246280001002,5,775,42,264,44,50,369
253768001002,13,897,96,278,289,52,61
254088001002,6,505,20,261,339,16,470
255112001002,19,1242,20,273,9,20,390
249634001002,23,603,20,272,166,20,404
252002001002,14,1020,96,317,267,57,217
244066001002,23,1383,110,55,78,51,21
244194001002,6,91,84,92,94,59,93
251938001002,13,539,58,279,171,21,232
256162001002,7,662,97,123,16,20,651
245346001002,4,664,82,36,38,42,225
249826001002,12,133,58,37,64,50,441
249954001002,12,274,58,144,232,5,84
254626001002,7,261,123,266,155,43,54
252667001002,22,1457,20,83,235,20,135
253051001002,10,1118,82,91,147,20,55
244283001002,4,513,20,145,151,28,615
246779001002,10,678,82,201,325,42,161
252411001002,22,218,81,71,281,10,220
252475001002,5,1126,20,115,331,13,643
254139001002,10,600,58,116,72,0,232
255611001002,21,862,77,213,157,30,319
244955001002,13,81,110,289,80,47,324
249371001002,17,1125,42,42,44,43,162
251227001002,16,943,20,5,5,25,141
251675001002,3,1241,96,263,303,55,361
254875001002,18,310,41,314,342,50,349
245403001002,10,257,42,74,304,20,98
249947001002,17,988,58,328,349,6,84
252187001002,20,1523,42,212,221,39,352
255579001002,21,217,42,73,222,23,276
250901001002,11,708,41,48,164,49,349
254229001002,23,881,20,137,257,50,154
254293001002,10,67,46,92,102,20,557
244885001002,17,862,110,212,221,41,319
249429001002,21,897,105,278,289,17,61
251925001002,25,539,20,176,125,20,93
255829001002,8,286,110,177,114,35,563
256085001002,3,1115,110,205,114,34,407
246165001002,23,1283,42,275,94,44,87
246933001002,17,469,20,186,196,33,265
249685001002,14,75,82,120,147,48,535
250517001002,10,26,23,131,205,50,126
252181001002,17,45,115,212,145,20,87
255253001002,11,1086,115,167,221,20,514
255509001002,5,932,78,110,96,20,166
249658001002,11,838,20,189,171,20,353
252154001002,24,52,42,31,221,50,369
252730001002,15,622,20,230,243,33,361
252794001002,15,1214,20,142,22,11,265
244410001002,1,796,97,152,51,50,626
254842001002,10,938,11,47,335,52,4
245690001002,12,40,96,0,79,20,170
246330001002,6,308,20,42,44,6,318
246842001002,2,539,58,294,311,24,84
255226001002,10,1322,31,50,272,59,79
255290001002,21,1543,83,265,221,15,619
255418001002,21,609,115,62,335,20,146
249635001002,6,653,114,266,275,17,99
250851001002,8,348,123,92,94,39,18
252003001002,14,718,115,45,43,50,71
244131001002,23,295,0,305,327,35,279
251491001002,13,492,20,21,353,51,588
256163001002,7,1294,20,194,160,20,93
245667001002,10,1189,96,286,52,50,369
250723001002,23,1174,115,92,101,13,286
252451001002,6,120,20,93,95,23,141
255587001002,6,1599,96,191,202,5,348
252581001002,6,1003,20,74,74,49,110
252901001002,15,209,110,25,50,42,324
254373001002,11,307,20,92,298,31,35
246117001002,13,1120,20,81,84,57,643
246245001002,23,175,115,315,149,9,408
246757001002,21,198,112,186,114,35,253
249701001002,14,1185,7,199,133,20,628
251719001002,13,1448,58,170,200,0,84
254791001002,10,286,112,36,72,37,382
245383001002,10,1274,110,112,164,42,524
245639001002,2,1366,58,113,118,39,441
245703001002,18,930,96,212,199,11,599
246151001002,23,53,58,212,114,18,84
246855001002,16,539,20,219,229,2,93
254215001002,2,1421,82,122,237,50,65
252567001002,15,1372,20,49,331,20,404
254295001002,24,883,110,92,191,2,271
244759001002,13,147,42,71,4,40,193
244951001002,13,260,81,37,149,22,220
254423001002,19,1091,42,310,161,49,162
245399001002,8,861,20,15,208,13,643
246679001002,18,1080,112,109,209,50,72
246743001002,23,113,20,330,293,55,108
249687001002,21,75,82,279,290,36,225
249943001002,2,1359,96,1,224,48,371
252183001002,7,1523,42,212,93,3,87
250895001002,11,689,96,247,49,41,140
254351001002,6,14,20,266,275,10,353
251599001002,0,53,58,289,151,50,84
254735001002,9,1444,98,121,226,10,364
246607001002,19,864,20,91,253,50,232
252101001002,0,274,58,301,184,50,84
256133001002,19,380,82,220,211,38,472
245125001002,25,0,42,266,275,61,159
246149001002,23,1162,42,212,312,7,606
250501001002,23,1088,79,48,318,5,11
254085001002,4,456,20,102,118,33,219
254597001002,9,544,0,266,119,35,307
252566001002,15,1372,20,188,157,11,404
253206001002,9,750,19,210,220,18,136
254294001002,22,307,115,92,54,20,35
244502001002,20,295,0,33,8,35,279
251542001002,6,529,20,263,267,20,459
251926001002,13,1569,58,233,33,52,84
254486001002,4,1165,110,316,335,63,624
256150001002,14,553,82,37,210,12,520
246614001002,10,1484,20,165,288,12,141
250646001002,5,3,110,316,335,50,603
252182001002,7,1523,115,53,342,20,87
254102001002,23,998,96,168,247,43,277
254614001002,7,156,13,266,158,36,4
245082001002,7,231,82,71,334,2,31
244058001002,17,150,112,216,333,48,367
251866001002,25,511,20,261,187,20,176
256090001002,20,1261,20,306,216,13,643
246298001002,0,834,20,146,254,20,154
252060001002,14,217,20,37,60,20,286
244060001002,23,586,42,330,99,4,369
251292001002,6,1035,20,237,247,40,514
245148001002,7,1620,115,266,24,24,71
246684001002,16,125,20,145,159,50,232
246876001002,18,125,58,134,12,50,232
250012001002,3,1391,20,206,228,6,460
253404001002,15,1330,20,119,120,32,95
253468001002,15,697,42,280,61,51,193
244419001002,14,1605,96,163,212,50,626
249603001002,23,850,96,266,154,63,83
250883001002,24,432,42,295,202,0,93
253315001002,7,1457,20,80,85,20,506
254275001002,21,855,20,189,254,20,318
245699001002,10,364,120,195,193,50,374
245827001002,7,237,96,104,215,50,220
246147001002,24,1448,58,212,221,46,84
249601001002,6,881,20,266,196,20,154
244033001002,1,286,112,55,114,55,382
244353001002,13,1475,96,289,253,14,104
251649001002,4,1565,20,261,272,51,124
251905001002,2,1100,110,48,49,16,120
245825001002,23,359,7,104,286,37,7
249729001002,14,608,26,282,221,43,84
253825001002,4,18,20,90,275,20,168
250896001002,11,153,13,309,49,39,4
253072001002,21,652,20,202,272,33,598
254864001002,18,162,11,39,187,5,90
246288001002,3,30,105,312,275,50,61
246800001002,11,695,58,145,162,50,84
254032001002,24,1323,53,11,49,20,118
255248001002,10,631,112,212,43,20,89
255504001002,7,99,83,253,221,20,166
244145001002,12,427,96,212,210,20,87
244977001002,24,337,76,247,255,35,54
244493001002,3,586,42,157,249,50,369
244941001002,13,1533,96,63,189,42,37
251405001002,13,1107,31,221,208,39,79
251597001002,13,234,115,55,70,17,25
254861001002,18,1582,127,223,139,15,474
245133001002,7,153,13,48,304,40,4
249933001002,21,1294,31,145,151,18,366
250637001002,3,868,42,157,80,50,369
253965001002,10,581,53,176,47,20,33
254221001002,10,878,82,61,243,38,333
254605001002,15,855,20,189,199,55,318
250854001002,2,63,81,92,94,14,526
252070001002,4,1599,27,41,221,20,348
254374001002,3,1439,96,92,94,58,175
245094001002,7,181,0,41,66,54,32
245158001002,7,350,0,266,226,36,157
246886001002,18,41,112,53,178,35,257
249702001002,14,1185,96,37,130,0,645
252198001002,10,1283,58,285,24,38,84
253414001002,15,787,97,42,199,20,118
243985001002,23,217,112,212,34,35,286
244049001002,25,102,58,15,132,50,84
245713001002,23,1144,114,241,242,50,413
251857001002,13,582,20,140,45,20,429
252369001002,15,1037,20,308,4,35,141
253457001002,15,155,41,19,293,20,7
253299001002,15,1246,20,177,74,8,64
244211001002,22,427,42,170,178,24,193
244979001002,0,333,61,24,40,1,193
251315001002,13,1475,7,170,323,31,608
249971001002,16,681,97,275,286,38,651
250291001002,6,825,20,328,63,20,40
254392001002,24,609,115,211,94,49,146
244344001002,13,1475,96,219,304,8,13
254968001002,23,848,115,145,323,35,152
246712001002,18,442,84,182,178,23,93
249720001002,4,1374,117,212,182,50,84
250680001002,20,1448,117,111,221,50,84
253944001002,10,1125,110,35,178,35,603
255608001002,6,862,77,191,202,17,319
252833001002,15,473,20,190,30,45,152
254305001002,19,220,115,62,94,20,87
245537001002,23,587,20,216,186,20,318
246305001002,10,928,82,177,114,35,532
252513001002,6,1307,20,261,272,49,598
254177001002,10,805,20,182,175,28,93
255713001002,21,862,77,233,167,9,319
253035001002,22,1618,31,113,118,43,75
254379001002,11,516,83,92,207,28,388
244843001002,3,330,51,279,23,11,201
244907001002,1,1392,20,240,74,31,189
253931001002,22,1009,79,64,275,11,11
270609001002,12,1003,20,169,293,1,395
267089001002,23,1174,42,173,163,20,286
267409001002,9,205,20,328,349,28,189
267473001002,23,1138,20,278,349,33,239
275537001002,13,295,18,13,56,35,279
278033001002,23,349,42,265,313,44,91
274321001002,13,561,18,7,165,20,32
277521001002,6,506,20,189,293,20,514
278865001002,18,178,114,142,275,57,375
276389001002,2,577,0,181,191,29,83
276517001002,22,780,20,83,85,46,60
276773001002,15,267,79,247,76,28,11
277477001002,15,1416,20,210,9,61,404
275813001002,4,351,26,289,239,50,84
279717001002,6,1359,81,214,224,26,371
268325001002,20,1019,42,265,178,50,54
269349001002,23,46,41,244,297,20,646
269989001002,9,1472,47,49,117,20,364
271013001002,22,1273,20,36,337,20,229
274085001002,6,682,20,261,270,20,176
268577001002,17,175,7,310,328,37,608
270625001002,15,1394,20,322,345,29,64
277473001002,4,1370,18,33,272,35,198
278625001002,23,1467,42,42,343,19,369
266977001002,8,939,18,86,335,20,524
267105001002,23,62,58,279,249,43,93
267681001002,23,1596,42,92,3,17,25
274849001002,19,440,82,162,224,5,411
274977001002,7,695,77,110,197,18,370
275361001002,13,912,20,285,128,43,514
268321001002,7,336,113,76,49,24,207
268385001002,6,321,20,274,285,45,220
268833001002,23,1321,29,58,32,20,261
269281001002,17,539,117,68,229,50,84
269473001002,4,316,80,48,241,20,252
269665001002,23,505,20,261,281,25,248
271009001002,17,668,110,109,114,33,253
274337001002,23,295,18,155,192,62,279
276193001002,7,177,123,328,49,22,54
277793001002,20,1255,9,55,122,20,602
