PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
260111001001,4,47,20,104,94,36,330
260239001001,10,700,29,48,348,20,613
260431001001,10,40,18,15,16,6,170
261711001001,10,1618,18,113,118,6,279
261775001001,4,478,34,309,327,20,156
263119001001,23,1290,34,109,114,43,475
263183001001,10,1115,34,109,244,19,262
263503001001,4,1206,42,157,165,50,296
264655001001,13,928,110,209,218,7,192
266191001001,6,505,20,261,272,39,248
257108001001,7,1413,126,265,275,3,177
257748001001,25,1579,83,92,94,57,446
259668001001,23,880,18,322,204,20,524
262932001001,14,1157,34,221,221,33,519
263060001001,0,1220,18,105,44,20,524
264084001001,15,1057,20,303,200,20,105
266452001001,17,1554,20,16,189,20,291
257236001001,25,1229,20,263,244,20,265
257556001001,14,1203,26,301,319,19,84
258132001001,23,423,110,262,335,20,32
258452001001,1,71,34,56,94,20,517
258644001001,1,286,110,109,262,37,382
258836001001,13,1494,28,49,50,6,638
258964001001,5,643,34,109,114,13,143
260756001001,2,6,110,47,48,20,285
262356001001,12,554,34,102,106,13,321
264916001001,13,1131,20,285,296,63,189
265684001001,25,963,34,139,114,20,541
260500001001,12,988,26,145,198,50,84
259924001001,10,1368,18,261,41,20,524
260116001001,1,47,20,104,77,20,650
261204001001,14,978,34,24,178,61,38
261396001001,23,23,57,265,288,9,14
262164001001,23,544,0,252,275,35,83
264596001001,13,1316,51,247,303,20,429
264724001001,13,1163,20,72,21,20,40
265300001001,10,466,34,219,6,20,406
265620001001,21,1473,34,213,222,32,47
259617001001,10,682,20,258,272,20,176
260961001001,23,325,57,145,288,50,171
262753001001,0,114,115,24,221,20,355
262881001001,14,1113,34,24,80,20,265
263073001001,11,560,34,265,275,20,406
264289001001,6,704,20,220,231,20,512
258209001001,23,295,18,294,328,35,279
258721001001,1,1138,20,145,151,12,318
258849001001,13,928,18,209,218,5,532
259105001001,1,1290,34,146,114,20,475
260257001001,8,606,20,64,171,20,650
260833001001,6,1448,26,330,178,50,84
262241001001,13,481,34,154,301,13,72
262497001001,21,633,20,263,303,20,40
264673001001,0,952,20,3,13,20,154
257313001001,23,325,57,265,51,30,508
257377001001,9,442,21,169,177,33,598
257441001001,8,47,20,321,77,54,330
257633001001,6,1198,34,109,114,13,321
261793001001,13,243,34,165,122,20,555
261985001001,23,850,0,295,275,35,83
263521001001,15,443,18,113,118,54,51
266081001001,25,607,20,205,303,20,443
257124001001,7,0,37,265,304,50,159
260964001001,23,325,57,277,288,27,283
261028001001,10,838,20,42,44,3,353
262884001001,14,1577,34,24,221,28,196
263012001001,10,1252,20,13,15,58,353
263908001001,12,907,42,315,333,20,368
264292001001,15,928,110,319,135,35,177
264356001001,15,272,34,169,270,2,244
264420001001,15,804,28,9,10,63,580
264548001001,2,859,37,261,272,13,634
257572001001,14,1625,7,212,221,63,83
258084001001,7,1216,34,109,114,60,321
258276001001,23,1440,127,98,56,18,652
258532001001,1,228,34,20,221,21,391
259044001001,16,330,11,24,23,11,201
259172001001,13,539,117,15,71,50,84
260260001001,8,606,20,64,152,1,395
260580001001,18,212,34,109,114,57,321
262244001001,22,302,34,154,160,41,362
264676001001,10,1194,44,23,22,28,160
257380001001,23,1238,82,219,229,42,43
257508001001,2,288,34,109,114,13,321
257636001001,22,990,34,109,114,13,143
259812001001,23,998,123,168,223,50,277
260068001001,23,47,20,240,127,42,358
261156001001,0,1198,34,24,114,13,143
261540001001,4,443,18,113,118,20,32
261604001001,10,390,0,25,49,50,157
261924001001,0,1295,29,42,44,52,370
263204001001,10,1353,34,320,328,13,72
263268001001,10,1198,34,109,114,52,321
265252001001,10,259,88,324,336,48,371
257100001001,10,1212,34,212,171,35,344
257164001001,7,319,0,61,49,35,83
257740001001,15,475,94,92,94,50,292
263052001001,0,445,18,197,177,20,32
263948001001,15,238,28,199,209,7,350
264140001001,15,1357,34,204,95,20,406
264204001001,15,1606,34,60,221,13,143
266380001001,2,607,20,263,303,5,439
258060001001,7,418,82,201,295,20,468
258188001001,21,1618,29,113,118,13,185
258252001001,23,371,82,16,125,50,278
258636001001,1,1432,110,94,112,35,603
258828001001,14,1039,11,273,310,11,201
258956001001,23,103,74,191,202,20,166
259084001001,11,288,34,109,114,20,475
260556001001,18,1138,20,110,216,20,318
262348001001,13,206,20,165,173,19,248
262604001001,13,1150,20,312,303,20,323
264716001001,10,379,20,22,199,20,429
266188001001,6,1554,20,16,108,33,439
260044001001,8,47,20,75,77,62,395
261132001001,14,104,34,24,221,47,200
261196001001,14,1344,34,24,178,32,391
261388001001,20,325,57,265,288,59,509
261452001001,6,1308,20,113,305,20,176
263180001001,8,263,81,324,345,20,225
263692001001,5,874,18,157,165,35,192
263820001001,6,1604,21,100,112,13,643
265292001001,10,1279,34,170,178,0,444
265420001001,21,932,115,46,202,20,35
265548001001,21,78,42,15,125,31,524
257527001001,14,643,34,19,114,20,475
257783001001,24,67,123,74,94,50,277
259639001001,23,1160,118,33,33,59,83
259703001001,23,756,110,182,192,43,32
261879001001,8,450,117,92,94,57,388
262711001001,14,738,34,27,178,20,294
262839001001,14,1606,34,24,305,13,143
263927001001,6,395,20,142,148,20,205
264055001001,20,680,20,147,153,20,440
264183001001,15,780,20,83,85,47,148
264311001001,15,862,34,212,45,19,262
266359001001,2,900,20,263,303,63,443
258167001001,23,150,28,315,333,58,613
258615001001,1,36,34,212,332,21,249
258743001001,1,1080,34,1,114,20,648
258871001001,25,217,42,212,221,49,162
260471001001,5,1115,34,109,114,13,143
260599001001,12,1138,20,203,212,20,318
262263001001,13,1388,20,135,132,20,105
265719001001,3,1301,98,156,59,20,528
266423001001,20,1170,20,202,118,33,100
257655001001,10,802,82,202,282,20,241
257719001001,7,45,42,212,224,20,87
257847001001,11,818,20,263,303,20,650
261047001001,5,800,37,170,178,44,338
261367001001,23,329,57,265,288,1,260
261431001001,23,21,20,241,275,33,383
261815001001,11,1179,34,102,106,20,200
263159001001,12,254,34,70,345,20,406
263543001001,15,1326,34,37,39,47,362
263735001001,15,1159,20,263,303,0,615
263799001001,10,1262,34,12,90,20,156
263863001001,10,1036,42,261,272,41,151
265335001001,18,1586,82,243,293,20,605
265463001001,21,642,20,15,125,11,318
265591001001,21,896,115,212,221,24,2
257169001001,7,261,108,265,275,2,54
261009001001,24,498,29,189,199,20,370
262737001001,14,109,20,20,74,20,64
262865001001,14,189,56,24,257,20,521
258129001001,8,1324,81,310,88,48,371
258257001001,23,91,42,276,94,20,93
258641001001,1,345,34,212,200,35,101
258705001001,13,625,20,159,151,20,318
260561001001,18,513,42,328,349,21,66
262225001001,13,1421,81,122,128,39,228
262289001001,13,1051,20,322,8,20,514
262417001001,13,1530,98,216,226,14,364
265745001001,6,1106,28,282,293,20,370
266321001001,2,1150,20,263,338,20,323
257297001001,23,329,57,265,131,32,283
257361001001,23,674,81,87,88,0,371
257809001001,7,1474,42,121,275,50,240
257873001001,12,909,20,298,316,20,512
261137001001,14,410,115,170,221,20,496
262033001001,25,325,57,277,288,50,451
262161001001,23,326,57,277,21,50,41
263185001001,20,1257,34,109,114,33,354
263313001001,18,125,39,327,349,50,232
265233001001,10,513,20,110,151,20,615
265361001001,18,125,26,110,115,41,232
265553001001,21,1086,20,212,133,20,514
257558001001,14,625,20,23,319,20,318
259542001001,15,607,20,263,301,20,361
261910001001,16,1473,34,92,94,20,47
262870001001,21,254,34,24,74,13,321
263894001001,15,183,20,134,140,30,650
257238001001,25,607,20,263,256,20,229
258006001001,25,678,82,201,35,20,247
258262001001,4,781,34,294,311,20,475
258454001001,1,862,34,271,283,27,319
258646001001,1,1115,34,243,114,20,596
258966001001,22,1290,34,109,114,20,53
259030001001,6,848,20,328,151,33,239
259158001001,13,1127,19,263,304,11,136
264918001001,13,1484,110,103,14,35,141
265686001001,25,678,82,201,133,20,318
260182001001,8,47,20,101,77,33,467
261142001001,8,862,34,24,221,19,262
261398001001,23,23,57,98,288,50,227
261782001001,13,819,20,190,200,17,318
263510001001,17,760,115,12,9,20,619
263702001001,15,1037,18,261,272,46,141
259690001001,23,374,18,261,176,20,524
260970001001,23,329,57,321,288,42,144
264298001001,4,424,82,280,291,50,43
258154001001,23,220,42,233,59,20,87
258538001001,13,1086,115,25,304,20,514
258794001001,1,1576,34,256,283,20,517
259050001001,1,963,34,109,114,56,541
260266001001,8,606,20,329,63,20,250
262250001001,13,1469,34,163,170,48,321
262442001001,13,554,34,10,30,33,499
264554001001,20,176,57,321,272,50,210
264682001001,4,303,18,197,207,35,624
260458001001,23,125,26,280,349,50,232
266602001001,17,1378,20,85,185,20,373
257962001001,10,1337,110,33,33,45,279
259754001001,10,160,55,48,265,50,556
261098001001,14,1281,26,212,221,54,84
261354001001,23,329,57,265,288,40,184
261482001001,3,614,20,102,106,16,470
262122001001,23,717,42,249,199,49,162
263210001001,10,862,34,170,81,37,319
263466001001,20,463,20,139,145,20,397
263786001001,15,72,116,171,96,20,115
265258001001,2,1080,34,109,114,20,475
265322001001,18,375,34,109,114,18,143
265386001001,21,298,115,233,81,20,105
265642001001,21,307,115,191,226,20,35
257524001001,14,1211,21,307,178,20,145
257588001001,14,862,34,190,178,19,262
262772001001,14,466,34,24,79,20,406
262964001001,12,489,42,301,169,20,93
264308001001,15,1535,112,165,173,13,215
264500001001,10,501,42,157,194,50,296
258100001001,7,1115,110,109,114,60,285
258164001001,9,442,42,92,94,20,93
259124001001,24,773,34,109,114,13,321
260596001001,6,1138,20,145,151,20,318
262644001001,13,1228,95,179,242,20,69
264948001001,13,478,34,165,145,20,200
257204001001,7,145,34,265,146,20,200
257716001001,7,577,18,181,191,50,32
260148001001,2,1238,82,169,177,50,43
261428001001,23,1144,114,22,275,50,413
262068001001,23,646,20,265,219,23,615
263604001001,10,1126,21,129,119,13,643
264628001001,13,178,2,274,285,58,649
265396001001,21,1249,126,315,242,35,102
257469001001,20,1157,34,212,221,33,519
257533001001,14,248,20,6,299,33,377
259581001001,10,1593,26,100,112,57,61
259645001001,23,879,110,182,112,35,624
262781001001,4,1216,34,24,114,20,524
262845001001,22,1106,34,24,74,13,143
262909001001,14,52,42,323,61,50,369
258045001001,6,254,20,74,74,20,265
258237001001,23,64,126,61,103,52,308
258301001001,1,1510,20,164,319,50,94
258749001001,1,345,34,212,254,20,97
259069001001,1,1114,34,109,114,60,354
265661001001,25,643,34,109,88,13,143
257661001001,10,988,26,328,349,41,84
257917001001,15,1285,20,113,118,8,615
258429001001,10,1172,34,92,278,20,596
261053001001,14,217,42,212,251,20,286
262077001001,10,465,20,265,275,43,176
262141001001,23,329,57,277,288,45,283
263101001001,10,848,20,301,319,55,152
263357001001,4,1115,34,109,114,13,321
264765001001,3,1073,20,113,118,53,620
265405001001,21,394,115,212,221,27,355
265533001001,22,862,34,213,222,37,319
259305001001,13,946,20,147,234,20,318
259497001001,15,1284,20,261,272,9,506
261033001001,10,178,114,298,275,57,375
262953001001,14,609,83,24,221,22,146
263017001001,10,465,20,265,275,10,302
257257001001,11,737,20,263,303,20,76
258025001001,20,643,34,109,114,13,143
258537001001,13,140,82,24,23,7,312
258793001001,1,345,34,303,221,20,475
258857001001,13,1472,47,282,349,20,364
259113001001,1,252,34,219,229,24,244
260585001001,16,292,66,124,130,20,524
262569001001,13,947,20,261,272,56,56
262633001001,8,147,126,71,281,35,177
264937001001,21,1484,110,103,107,35,192
265001001001,13,554,34,112,331,13,321
265769001001,7,1290,34,109,114,48,321
266345001001,2,607,20,263,91,20,506
266409001001,20,1010,20,79,256,33,516
257641001001,12,988,26,222,232,56,84
257833001001,15,818,20,275,303,33,358
257961001001,22,219,21,261,272,33,598
260137001001,8,47,20,212,127,20,176
261161001001,14,1279,34,24,221,17,143
261417001001,6,829,57,265,288,42,465
261929001001,2,532,110,42,44,20,524
263145001001,12,1342,34,109,114,27,423
263209001001,10,1566,34,170,317,33,153
263529001001,5,423,18,316,335,20,32
263657001001,15,787,85,12,126,20,203
263849001001,10,823,56,82,262,50,592
265385001001,21,233,84,233,244,20,632
257101001001,5,239,42,25,24,20,544
259597001001,10,939,110,316,335,44,279
260941001001,23,850,29,265,275,19,370
264141001001,15,1142,126,315,271,20,368
258125001001,23,1167,42,203,165,50,296
259149001001,13,1591,28,49,63,50,438
263885001001,10,998,46,168,174,20,571
257229001001,7,27,18,280,155,50,51
257485001001,10,762,21,95,306,13,643
257869001001,15,1422,34,12,254,20,475
259341001001,20,1489,20,113,118,42,189
260045001001,8,47,20,75,86,20,176
260237001001,10,169,11,48,303,11,201
261389001001,23,325,57,265,316,50,171
257559001001,14,62,58,170,178,46,93
262871001001,22,773,34,24,114,13,321
263895001001,6,183,20,134,140,24,409
264023001001,15,403,16,149,19,50,220
264151001001,15,1247,20,142,148,10,427
264471001001,15,1111,81,201,112,20,225
264535001001,10,652,21,140,272,33,598
258007001001,25,678,82,214,339,20,247
258135001001,23,939,110,316,341,35,177
258263001001,23,439,58,86,311,20,93
258903001001,1,1392,20,74,271,20,514
258967001001,1,1290,34,109,352,33,423
259031001001,1,1438,20,328,151,48,318
262679001001,13,1374,117,289,304,9,84
264663001001,0,1139,44,129,125,50,46
266327001001,2,1229,20,263,303,4,265
258327001001,13,796,104,112,158,50,626
259927001001,22,1583,18,212,221,35,279
261207001001,14,217,42,24,178,43,286
261399001001,23,23,57,265,288,12,88
264791001001,13,1089,49,152,188,20,562
265239001001,10,205,20,203,168,20,318
265303001001,10,75,81,244,253,17,535
265559001001,19,932,115,213,222,20,35
265623001001,20,98,114,233,96,50,413
259713001001,23,1279,34,212,352,2,244
261889001001,11,220,42,92,19,20,87
263937001001,15,203,28,79,96,13,178
258049001001,19,380,82,138,213,20,507
258177001001,23,211,84,233,195,20,400
258241001001,23,936,34,212,147,20,39
258561001001,13,1448,117,170,178,51,84
258945001001,1,288,34,109,114,5,517
259009001001,13,285,42,269,145,17,25
259137001001,13,117,42,71,189,20,286
259201001001,13,1354,28,133,184,48,133
260481001001,23,643,34,109,114,30,475
262337001001,13,873,34,272,5,13,72
258433001001,7,399,20,166,199,20,404
260353001001,0,791,26,117,121,50,232
260417001001,10,40,18,212,79,21,170
261441001001,10,1437,44,204,12,20,160
262145001001,23,329,57,277,288,40,451
263105001001,10,848,20,145,58,20,152
263169001001,10,1106,28,71,293,13,428
263361001001,10,1114,34,234,114,13,321
263617001001,10,1618,18,107,118,20,32
263681001001,15,877,20,69,35,20,110
264641001001,13,75,81,210,220,17,225
265217001001,4,988,26,203,212,50,84
265473001001,21,1439,106,76,202,50,175
265537001001,21,862,34,15,125,63,391
258343001001,1,796,85,152,158,50,626
261031001001,10,308,114,210,44,20,154
262887001001,14,254,34,70,345,20,475
263911001001,15,1102,18,102,106,7,192
264551001001,10,180,44,24,23,18,160
258279001001,23,1357,21,168,175,6,643
258663001001,1,1409,84,310,202,20,224
258727001001,1,245,34,212,237,13,321
259175001001,25,1521,42,71,281,20,87
257191001001,10,83,34,84,86,40,249
257319001001,23,327,0,43,275,35,83
259751001001,10,144,90,48,109,13,28
260007001001,23,64,126,219,343,35,186
260135001001,8,47,20,104,22,1,395
260199001001,2,47,20,240,127,20,397
261159001001,14,1157,34,24,221,16,72
261479001001,4,511,20,261,272,20,176
261543001001,10,421,18,157,330,35,624
261735001001,10,511,20,261,244,20,318
263847001001,10,511,20,261,117,20,176
264615001001,12,1618,28,113,118,20,613
265191001001,23,773,34,323,114,20,406
265319001001,18,205,20,115,212,20,318
257540001001,14,1290,34,109,114,22,143
259268001001,13,713,20,5,237,39,248
259716001001,22,89,58,233,96,20,93
261892001001,15,110,83,92,94,20,5
262724001001,25,103,83,24,202,20,166
262852001001,14,351,26,24,287,50,84
262916001001,14,1394,20,24,109,20,148
262980001001,0,717,126,265,131,20,524
258564001001,13,1599,27,155,111,20,348
262404001001,13,814,18,67,216,20,170
262468001001,13,480,20,21,21,47,95
264964001001,21,912,20,285,296,33,60
265028001001,13,75,81,218,178,20,225
265732001001,19,316,80,39,49,20,252
260036001001,4,47,115,104,77,20,250
260228001001,10,269,106,48,49,36,175
260420001001,10,102,26,330,61,50,84
261060001001,14,862,34,51,221,19,262
261188001001,14,41,34,24,44,20,475
261380001001,23,325,57,265,288,28,469
261572001001,10,1274,2,153,117,20,644
261828001001,13,411,110,83,335,35,279
263172001001,10,1124,82,202,211,4,325
263684001001,5,463,20,18,18,20,189
265412001001,21,51,115,139,202,20,211
265540001001,6,348,60,15,125,50,18
257565001001,17,1212,34,212,221,35,344
257757001001,11,204,84,255,94,20,434
260957001001,7,325,57,277,288,50,274
263069001001,0,506,20,35,44,20,514
257245001001,25,1150,20,263,303,42,189
258077001001,6,1315,82,202,211,20,58
258589001001,6,1510,20,145,151,50,94
258973001001,5,1396,115,92,94,20,105
259101001001,0,692,83,191,202,20,390
260253001001,8,606,20,64,63,56,148
260573001001,18,1303,127,113,93,18,652
260829001001,6,416,18,309,239,20,170
262237001001,13,118,18,28,344,35,102
262429001001,13,444,20,261,175,20,588
265693001001,25,418,82,208,224,20,468
266333001001,2,1067,20,263,194,20,404
257629001001,23,848,20,301,319,55,152
257949001001,10,1101,18,97,9,20,524
259805001001,23,690,34,206,165,13,321
259933001001,10,1421,81,122,128,32,65
260061001001,23,47,20,240,352,20,361
261149001001,12,1290,34,24,114,20,53
261725001001,10,152,21,157,14,33,112
262173001001,23,732,20,143,275,20,581
265245001001,8,469,20,74,74,20,265
265629001001,21,862,110,60,202,37,319
259603001001,10,157,34,33,48,20,406
259667001001,23,880,18,194,204,4,524
262931001001,14,1174,42,24,202,60,286
263955001001,15,1028,20,123,217,33,60
264147001001,15,386,82,177,281,13,365
264211001001,15,709,20,43,36,55,176
264467001001,15,120,18,300,318,1,141
258707001001,13,1017,20,100,125,20,56
260499001001,11,1294,21,145,151,13,643
257299001001,23,325,57,265,288,40,481
259859001001,3,150,28,315,333,50,59
260179001001,6,47,20,104,94,33,575
261395001001,23,23,57,265,288,17,231
261587001001,11,154,92,179,154,50,3
264787001001,24,151,28,315,333,50,59
257468001001,2,862,34,170,178,37,319
262780001001,14,1157,34,24,126,21,249
264060001001,15,466,34,69,177,20,406
264188001001,15,251,18,93,95,46,32
266364001001,2,458,20,263,306,20,443
258108001001,23,443,18,113,40,20,32
259068001001,5,1424,20,145,151,50,94
259196001001,13,1106,28,181,293,13,428
260604001001,18,1216,34,109,114,43,475
257212001001,7,1520,20,38,275,20,484
257596001001,3,1106,100,329,61,33,573
259772001001,10,390,28,5,49,20,332
260220001001,10,1323,130,47,49,20,118
261052001001,14,856,26,191,201,50,84
261116001001,5,198,34,24,114,19,262
262140001001,23,329,57,277,81,50,492
264636001001,1,1212,34,289,304,20,216
265276001001,10,1279,34,170,178,51,391
265340001001,19,442,21,170,178,33,598
265404001001,9,1121,115,212,221,20,514
257474001001,14,466,34,285,178,20,406
259714001001,23,53,26,212,221,58,84
261890001001,11,258,42,92,142,20,87
262914001001,16,961,34,24,221,20,200
258306001001,1,1438,20,301,76,20,318
258626001001,12,335,115,92,94,20,379
258818001001,13,333,126,150,23,35,44
259074001001,5,1432,110,271,90,35,603
259138001001,25,1174,42,92,94,20,286
260546001001,10,355,126,196,59,50,51
265794001001,2,1080,34,109,114,20,45
257282001001,23,329,57,265,117,59,583
257730001001,7,439,58,152,60,20,93
261186001001,25,345,34,24,221,20,475
263106001001,10,1052,20,45,69,20,588
263234001001,10,1107,29,219,229,38,185
263298001001,11,205,20,145,151,20,318
263682001001,6,877,20,34,35,20,148
265538001001,21,1613,83,191,259,57,388
259629001001,23,1175,28,113,118,29,173
262829001001,17,699,42,24,178,50,369
263021001001,10,1413,130,266,40,20,203
264429001001,5,1466,42,157,165,50,296
258093001001,7,1080,34,109,114,25,519
258157001001,23,217,42,25,129,20,286
258541001001,13,130,16,303,310,50,220
258861001001,13,1148,98,192,259,20,364
260525001001,10,40,18,170,34,20,170
265005001001,24,810,20,237,247,20,131
266157001001,16,1554,20,176,185,20,373
257197001001,7,178,115,265,347,20,484
258413001001,7,1523,61,191,209,20,87
259885001001,10,894,18,113,243,35,372
260013001001,23,47,20,35,127,20,440
261357001001,23,329,57,265,290,50,538
261421001001,23,326,57,265,98,30,88
261933001001,6,506,20,265,199,20,514
262189001001,23,178,20,200,275,33,383
263277001001,18,1008,6,307,48,50,194
263789001001,15,1107,28,212,221,63,430
264813001001,13,391,26,289,249,50,84
262878001001,14,1577,34,24,263,20,21
263006001001,10,406,18,42,44,32,624
266462001001,17,1554,20,184,108,20,404
257246001001,25,1166,20,201,303,20,318
258462001001,1,252,34,219,229,26,541
258526001001,1,209,34,143,94,35,641
258782001001,1,254,34,324,345,9,47
260510001001,10,1510,20,272,319,50,94
265694001001,15,1106,98,319,338,43,230
265758001001,7,1608,82,218,210,20,322
257310001001,23,325,57,259,288,50,73
257950001001,10,530,114,12,199,57,572
260062001001,23,47,20,240,127,60,650
261406001001,4,829,57,265,288,8,458
262046001001,23,839,114,285,199,20,554
263262001001,10,1290,34,60,114,20,475
259302001001,13,1600,34,300,53,13,143
263910001001,15,540,20,151,195,16,470
264166001001,15,32,34,212,330,20,206
258086001001,7,1115,34,326,114,13,321
258470001001,1,1157,34,262,221,2,244
258918001001,25,1172,34,212,221,21,249
259046001001,22,668,34,109,114,13,321
260262001001,8,606,20,64,250,20,176
260582001001,18,1279,34,156,178,20,475
262438001001,13,536,20,261,272,9,323
257318001001,23,178,114,278,275,33,383
257382001001,23,64,126,219,107,52,308
257702001001,18,738,34,161,178,20,596
259942001001,10,167,106,315,319,50,8
261414001001,23,829,57,265,288,21,22
261478001001,6,414,20,261,272,20,176
261990001001,23,329,57,277,288,17,231
263334001001,18,1294,28,124,151,20,261
263526001001,15,889,34,33,33,51,519
265382001001,17,1362,84,233,96,20,400
257742001001,11,1473,34,34,94,20,47
262926001001,14,668,34,24,11,13,321
263950001001,15,238,28,199,209,51,370
264142001001,15,1115,34,109,276,13,143
258510001001,1,345,110,212,221,29,101
258766001001,22,179,57,328,349,50,234
264718001001,2,581,15,265,275,20,33
265742001001,19,802,82,202,125,20,504
266574001001,17,1378,20,183,185,33,164
266702001001,17,1378,38,145,127,33,127
257230001001,7,979,44,38,275,20,553
259854001001,22,1484,110,102,106,35,141
259918001001,10,1370,110,33,12,35,198
260046001001,8,47,20,75,77,27,619
261134001001,14,643,34,24,164,20,156
261454001001,23,729,20,126,150,20,484
263502001001,15,723,110,316,295,35,279
265422001001,21,93,20,191,202,27,516
265550001001,21,1157,34,191,121,33,519
257052001001,7,436,20,189,24,20,440
257756001001,11,718,37,92,94,62,71
261916001001,24,217,42,159,94,20,286
262876001001,14,254,34,24,270,13,321
262940001001,14,1107,21,150,221,13,643
263068001001,0,544,29,88,275,20,370
266460001001,12,1554,20,16,108,33,432
258012001001,8,1106,81,324,345,20,425
258076001001,7,469,20,231,294,20,265
258268001001,23,150,28,105,333,18,489
260252001001,8,606,20,63,63,20,397
260572001001,18,1212,34,170,178,7,216
262428001001,13,1489,20,113,171,53,108
262492001001,5,444,20,261,272,20,35
262684001001,13,1557,117,119,304,50,84
264988001001,2,431,98,125,131,20,364
266332001001,2,949,20,155,303,20,404
257180001001,7,213,42,18,281,20,93
257500001001,10,1337,21,310,328,9,643
260188001001,6,47,20,104,77,20,110
261340001001,23,329,57,265,288,41,17
261596001001,10,908,82,15,82,50,527
262172001001,23,178,20,265,52,33,180
263196001001,20,205,20,110,115,20,318
263324001001,18,1279,34,170,178,43,200
266076001001,25,900,20,298,303,20,443
259648001001,23,200,42,212,223,20,98
259712001001,23,1523,42,298,221,20,98
262720001001,14,1290,34,24,114,47,143
262784001001,14,78,42,205,202,20,524
263040001001,10,178,135,151,275,50,610
264128001001,15,1367,34,153,173,20,475
258176001001,23,38,84,268,96,20,400
259136001001,22,140,11,24,23,20,4
260480001001,23,375,34,236,114,13,143
262336001001,20,481,34,5,5,13,72
264960001001,7,585,20,135,141,20,514
265792001001,7,1115,110,160,114,52,407
257088001001,10,922,20,265,44,27,353
257216001001,5,269,106,48,49,50,175
257664001001,10,988,26,33,319,50,84
261376001001,23,325,57,265,288,47,482
263744001001,15,889,34,33,33,56,67
264640001001,13,1557,26,269,304,50,84
265408001001,21,185,115,214,267,20,0
265472001001,21,220,42,212,115,20,87
257523001001,5,1542,84,191,202,20,111
259699001001,23,1584,110,294,316,35,532
262771001001,14,963,34,159,114,2,244
264179001001,20,240,34,165,173,21,391
264499001001,10,1441,42,157,165,14,296
264883001001,11,708,18,48,49,3,524
258163001001,23,217,42,92,282,20,286
258547001001,13,1248,34,289,70,35,641
258803001001,16,110,83,92,94,20,5
259123001001,4,1080,34,109,114,13,78
260531001001,10,1448,117,294,311,59,84
260595001001,18,1207,20,164,349,20,318
265651001001,25,254,34,211,345,13,321
257651001001,12,988,26,81,115,50,84
261363001001,23,329,57,241,288,10,450
261619001001,10,1607,63,48,49,14,269
261747001001,2,1010,114,79,83,50,413
262003001001,23,329,57,277,128,50,274
259653001001,23,64,126,15,125,22,308
262853001001,14,292,34,68,319,13,321
266373001001,2,607,20,263,280,20,427
266437001001,19,1554,115,16,108,20,396
258565001001,22,1279,34,170,178,20,475
258629001001,1,170,110,269,309,4,285
259013001001,13,1553,110,86,227,35,611
265797001001,7,1608,82,202,211,32,322
257285001001,4,329,57,265,288,50,274
257413001001,8,47,115,92,133,20,35
257733001001,2,1248,34,212,221,20,257
258437001001,7,544,21,320,275,13,643
260037001001,8,47,20,175,77,20,110
260101001001,20,47,20,104,220,20,619
261061001001,14,198,34,109,133,19,262
261125001001,8,1525,115,24,221,20,272
261957001001,10,833,20,13,315,20,302
263365001001,18,1597,44,250,259,62,160
263493001001,15,488,20,36,38,56,189
263877001001,10,588,21,261,272,30,223
264645001001,13,1596,42,174,102,17,25
257561001001,0,347,58,170,178,20,93
262809001001,14,643,34,24,195,20,475
263897001001,15,643,34,109,269,20,107
258009001001,25,678,82,251,182,20,247
258073001001,7,1294,42,328,30,20,66
258457001001,1,861,20,212,221,4,470
259097001001,6,513,20,328,151,20,615
260569001001,18,1052,20,322,258,20,588
264665001001,0,532,110,10,44,35,641
265689001001,24,678,82,60,182,20,318
266329001001,2,1150,20,263,303,37,439
257241001001,4,1229,20,263,303,53,108
257433001001,8,362,84,170,143,20,632
259865001001,10,617,26,186,121,50,84
260185001001,8,47,20,104,315,20,440
261337001001,2,329,57,265,288,30,508
261401001001,3,23,57,265,288,8,582
261849001001,13,574,20,300,318,7,56
257077001001,7,539,26,212,221,59,84
261877001001,11,67,123,92,77,20,571
262709001001,14,730,34,24,174,20,475
262837001001,14,773,34,188,114,20,406
264309001001,15,155,7,310,328,17,606
264501001001,9,1470,81,130,136,20,225
258037001001,3,1080,34,56,114,33,519
258165001001,23,1439,106,92,94,42,175
259125001001,1,1212,110,126,221,20,147
264949001001,13,1180,34,102,106,59,200
265141001001,20,28,57,200,272,50,210
265717001001,3,1391,100,3,345,20,528
266549001001,17,1378,60,262,127,33,127
257205001001,7,1514,15,265,239,50,243
257653001001,10,1128,82,202,174,20,589
260277001001,24,664,81,113,118,48,535
261365001001,23,329,57,265,237,50,451
262005001001,23,329,57,110,288,50,510
264629001001,13,1100,2,48,49,13,416
264821001001,13,1448,26,92,94,63,84
265589001001,22,394,83,212,221,20,224
257576001001,8,1606,34,212,221,13,143
259496001001,15,1416,20,54,9,20,40
262952001001,14,198,34,24,114,12,244
258152001001,19,442,26,212,221,33,598
258536001001,10,608,39,289,304,50,84
259176001001,13,178,34,265,175,13,143
260584001001,18,442,42,30,178,20,66
265000001001,13,426,34,311,217,20,555
265704001001,3,178,68,48,329,14,277
265768001001,7,668,34,294,114,13,321
266344001001,4,607,20,263,303,20,361
259880001001,9,894,18,113,118,35,624
261096001001,14,410,115,212,62,20,496
